停留所名,事業者名,バス系統
京場,防長交通（株）,萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越
車庫前,防長交通（株）,吉部〜片俣
仁保谷入口,防長交通（株）,萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越
平原,防長交通（株）,萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越
向山,防長交通（株）,"萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
平原農村公園,防長交通（株）,萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越
殿川,防長交通（株）,萩BC〜東萩駅前〜吉部
影,防長交通（株）,吉部〜片俣
越ヶ浜,防長交通（株）,"萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越"
越ヶ浜入口,防長交通（株）,"萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越"
宮の原,防長交通（株）,吉部〜片俣
中殿川,防長交通（株）,萩BC〜東萩駅前〜吉部
押原,防長交通（株）,"萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
学校前,防長交通（株）,"萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越"
吉部市,防長交通（株）,吉部〜片俣
殿川入口,防長交通（株）,萩BC〜東萩駅前〜吉部
岡田,防長交通（株）,吉部〜片俣
二反田,防長交通（株）,萩BC〜東萩駅前〜吉部
越ヶ浜駅前,防長交通（株）,"萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越"
福栄中学校前,防長交通（株）,"萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
吉田入口,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
寂地登山口,岩国市,"岩国生活交通バス：高根線, 寂地線"
むつみ総合事務所前,防長交通（株）,吉部〜片俣
黒川,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
常国,岩国市,"岩国生活交通バス：高根線, 寂地線"
後小畑,防長交通（株）,"萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越"
扇町,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
波高,防長交通（株）,"萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越"
掘割,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
別所,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
願成就温泉,山口市,阿東生活バス　徳佐西側線
願成就温泉,防長交通（株）,東萩駅前〜萩BC〜吉部〜津和野（快速）
的場,岩国市,"岩国生活交通バス：高根線, 寂地線"
福栄総合事務所前,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
吉部,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 吉部〜片俣, 吉部〜三谷駅入口〜県庁前〜湯田温泉"
中小畑,防長交通（株）,"萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越"
桜,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
福井市,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
榎谷,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
堂ヶ迫,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
漁港入口,防長交通（株）,"萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越"
三和,岩国市,"岩国生活交通バス：高根線, 寂地線"
柳,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
