停留所名,事業者名,バス系統
138タワーパーク,名鉄バス（株）,11一宮駅発　一宮市総合体育館（西島町　光明寺経由）
藤里小学校,名鉄バス（株）,76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）
鉾添,犬山市,入鹿・羽黒線
村久野藤里,名鉄バス（株）,76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）
更屋敷,一宮市,170　i-バス　木曽川・北方コース
赤坂北,犬山市,入鹿・羽黒線
市民文化会館［犬山市］,犬山市,"楽田西部線, 楽田東部線"
中起,一宮市,170　i-バス　木曽川・北方コース
上川原,一宮市,170　i-バス　木曽川・北方コース
江南団地北,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 70江南駅発　江南団地（古知野高校前　曼陀羅寺経由）, 71川島発　江南駅（江南団地　古知野高校前経由）, 76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）"
山郷西,一宮市,170　i-バス　木曽川・北方コース
山郷西,名鉄バス（株）,"10一宮駅発　山郷西（西島町　光明寺経由）, 10山郷西発　一宮駅（光明寺　西島町経由）, 11一宮駅発　一宮市総合体育館（西島町　光明寺経由）"
高屋大松原,名鉄バス（株）,"76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）, 80・81・82・83すいとぴあ江南発　布袋駅（江南厚生病院　江南駅経由）"
江南厚生病院,名鉄バス（株）,"76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）, 80・81・82・83すいとぴあ江南発　布袋駅（江南厚生病院　江南駅経由）"
江南団地東,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 70江南駅発　江南団地（古知野高校前　曼陀羅寺経由）, 71川島発　江南駅（江南団地　古知野高校前経由）, 76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）"
本郷口（江南市）,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）, 71川島発　江南駅（江南団地　古知野高校前経由）"
緑ヶ丘西公園,犬山市,入鹿・羽黒線
山郷,名鉄バス（株）,"10一宮駅発　山郷西（西島町　光明寺経由）, 10山郷西発　一宮駅（光明寺　西島町経由）, 11一宮駅発　一宮市総合体育館（西島町　光明寺経由）"
大野,名鉄バス（株）,"36川島発　一宮駅（島村　一宮市民病院経由）, 36一宮駅発　川島（一宮市民病院　島村経由）"
宮田,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）, 71川島発　江南駅（江南団地　古知野高校前経由）"
朝日北,犬山市,入鹿・羽黒線
赤坂,岐阜乗合自動車（株）,"明治村線, 明治村線（長者町循環）"
江南団地西,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 70江南駅発　江南団地（古知野高校前　曼陀羅寺経由）, 71川島発　江南駅（江南団地　古知野高校前経由）, 76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）"
光明寺,名鉄バス（株）,"10一宮駅発　山郷西（西島町　光明寺経由）, 10山郷西発　一宮駅（光明寺　西島町経由）, 11一宮駅発　一宮市総合体育館（西島町　光明寺経由）"
宮田本郷,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）"
笹野,名鉄バス（株）,"36川島発　一宮駅（島村　一宮市民病院経由）, 36一宮駅発　川島（一宮市民病院　島村経由）"
堂ヶ洞池,犬山市,入鹿・羽黒線
宮田口,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）, 71川島発　江南駅（江南団地　古知野高校前経由）"
河田黒岩,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）, 36川島発　一宮駅（島村　一宮市民病院経由）, 36一宮駅発　川島（一宮市民病院　島村経由）, 71川島発　江南駅（江南団地　古知野高校前経由）"
古市場,犬山市,"楽田東部線, 入鹿・羽黒線"
下大日,犬山市,入鹿・羽黒線
羽黒駅西,犬山市,"楽田西部線, 入鹿・羽黒線"
里小牧保育園西,一宮市,170　i-バス　木曽川・北方コース
木曽川市民病院,一宮市,170　i-バス　木曽川・北方コース
朝日,犬山市,入鹿・羽黒線
後飛保,名鉄バス（株）,71川島発　江南駅（江南団地　古知野高校前経由）
江南団地,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 70江南駅発　江南団地（古知野高校前　曼陀羅寺経由）, 71川島発　江南駅（江南団地　古知野高校前経由）, 76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）"
澤井公屋敷跡,一宮市,170　i-バス　木曽川・北方コース
堂ヶ洞池南,犬山市,入鹿・羽黒線
北保健センター,一宮市,170　i-バス　木曽川・北方コース
江南市スポーツセンター,名鉄バス（株）,80・81・82・83すいとぴあ江南発　布袋駅（江南厚生病院　江南駅経由）
尾張富士グリーンハイツ南,犬山市,入鹿・羽黒線
曼陀羅寺,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 70江南駅発　江南団地（古知野高校前　曼陀羅寺経由）, 71川島発　江南駅（江南団地　古知野高校前経由）, 76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）"
丹羽高校南,大口町,北部ルート
イオンモール木曽川,名鉄バス（株）,"15イオンモール木曽川発　一宮駅, 15一宮駅発　イオンモール木曽川（今伊勢小学校　木曽川庁舎経由）"
前川原橋北,犬山市,楽田東部線
一宮北高校口,名鉄バス（株）,"36川島発　一宮駅（島村　一宮市民病院経由）, 36一宮駅発　川島（一宮市民病院　島村経由）"
JR木曽川駅,一宮市,170　i-バス　木曽川・北方コース
河原町,名鉄バス（株）,71川島発　江南駅（江南団地　古知野高校前経由）
一宮特別支援学校,名鉄バス（株）,"10一宮駅発　山郷西（西島町　光明寺経由）, 10山郷西発　一宮駅（光明寺　西島町経由）, 11一宮駅発　一宮市総合体育館（西島町　光明寺経由）"
藤町,名鉄バス（株）,"70江南駅発　江南団地（古知野高校前　曼陀羅寺経由）, 71川島発　江南駅（江南団地　古知野高校前経由）"
長者町団地,犬山市,入鹿・羽黒線
長者町団地,岐阜乗合自動車（株）,"明治村線, 明治村線（長者町循環）"
神明公民館,一宮市,170　i-バス　木曽川・北方コース
木曽川運動場西,名鉄バス（株）,15一宮駅発　イオンモール木曽川（今伊勢小学校　木曽川庁舎経由）
バロー前,大口町,"北部ルート, 中部ルート"
松山東,一宮市,170　i-バス　木曽川・北方コース
金山,岐阜乗合自動車（株）,明治村線（長者町循環）
