停留所名,事業者名,バス系統
太田・蒲生,高島市,東循環線（新旭東循環線）
太田・北町,高島市,東循環線（新旭東循環線）
リーディング坂田,湖国バス（株）,米原多和田線
近江市民自治センター,湖国バス（株）,米原多和田線
大田神社前,高島市,東循環線（新旭東循環線）
下古川,京都バス（株）,10
下古川,高島市,針畑線
坂田駅,湖国バス（株）,米原多和田線
双葉中学校,湖国バス（株）,米原多和田線
太田・東出口,高島市,東循環線（新旭東循環線）
五番領,江若交通（株）,220　朽木線
安曇川高校前,高島市,"安曇川中央循環線, 船木線"
ふくしあ,湖国バス（株）,米原多和田線
三田,高島市,上寺・田中線
馬場［高島市］,高島市,上寺・田中線
プラント高島店,高島市,"安曇川中央循環線, 船木線, 南循環線（新旭南循環線）"
古川,京都バス（株）,10
古川,高島市,針畑線
太田・日光苑,高島市,東循環線（新旭東循環線）
長沢,湖国バス（株）,梓河内線
佐賀,高島市,上寺・田中線
下ノ城,高島市,上寺・田中線
南市,江若交通（株）,220　朽木線
梓河内,湖国バス（株）,梓河内線
ふれあいセンター前,高島市,"安曇川中央循環線, 船木線"
上村,高島市,上村能家線
多和田,湖国バス（株）,米原多和田線
安曇川中学校前,高島市,"上寺・田中線, 船木線"
飯村,湖国バス（株）,米原多和田線
JA西びわこ前,江若交通（株）,220　朽木線
JA西びわこ前,高島市,"上寺・田中線, 船木線"
佐賀区公園前,高島市,上寺・田中線
リバーサイド,高島市,船木線
息長小学校,湖国バス（株）,米原多和田線
上古川,京都バス（株）,10
上古川,高島市,針畑線
安曇川郵便局前,高島市,南循環線（新旭南循環線）
能登瀬,湖国バス（株）,米原多和田線
西万木,高島市,南循環線（新旭南循環線）
岩脇,湖国バス（株）,米原多和田線
安曇川駅,江若交通（株）,220　朽木線
安曇川駅,高島市,"安曇川中央循環線, 高島安曇川線, 上寺・田中線, 船木線, 南循環線（新旭南循環線）"
桑原橋,高島市,針畑線
田中,高島市,上寺・田中線
川島,高島市,船木線
上寺,高島市,上寺・田中線
多良口,湖国バス（株）,米原多和田線
桑原,高島市,針畑線
西万木今宮神社前,高島市,"安曇川中央循環線, 高島安曇川線, 船木線, 南循環線（新旭南循環線）"
平和堂あどがわ店,高島市,"安曇川中央循環線, 高島安曇川線, 船木線, 南循環線（新旭南循環線）"
桑ノ橋,京都バス（株）,10
桑野橋,高島市,"針畑線, 柏宮前坊線"
南桑原,高島市,針畑線
北船木区事務所前,高島市,船木線
図書館前,高島市,船木線
藤樹記念館前,高島市,船木線
近江高等技術専門学校,湖国バス（株）,米原多和田線
小川口,高島市,高島安曇川線
新田,高島市,武曽・横山線
河原,高島市,武曽・横山線
南船木西口,高島市,船木線
横山,高島市,武曽・横山線
野田北,高島市,武曽・横山線
北船木,高島市,船木線
こどもの国前,高島市,船木線
中多良,湖国バス（株）,米原多和田線
さくらが丘［米原市］,湖国バス（株）,米原多和田線
朽木大野,京都バス（株）,10
大野,高島市,"針畑線, 柏宮前坊線"
南船木交差点,高島市,船木線
藤樹書院前,高島市,船木線
横江［北側］,高島市,船木線
米原高校口,湖国バス（株）,"米原工業団地線, 米原多和田線"
米原工業団地口,湖国バス（株）,米原工業団地線
米原高校,湖国バス（株）,米原工業団地線
下小川,高島市,船木線
世代交流センター前,高島市,船木線
東鴨,高島市,高島安曇川線
横江［南側］,高島市,船木線
藤江［北側］,高島市,船木線
番場［米原市］,湖国バス（株）,米原工業団地線
東レ・カーボンマジック前,湖国バス（株）,米原工業団地線
宿鴨,高島市,武曽・横山線
武曽,高島市,武曽・横山線
野田口,高島市,武曽・横山線
藤江［南側］,高島市,船木線
鴨足立,高島市,高島安曇川線
米原駅東口,湖国バス（株）,"米原工業団地線, 米原多和田線"
アイリスオーヤマ前,湖国バス（株）,米原工業団地線
野田,高島市,武曽・横山線
アストラゼネカ,湖国バス（株）,米原工業団地線
西村井,高島市,"針畑線, 柏宮前坊線"
今在家,高島市,船木線
出鴨,高島市,"高島安曇川線, 武曽・横山線"
伊黒,高島市,畑線
村井,京都バス（株）,10
村井,高島市,"針畑線, 柏宮前坊線"
宮野,高島市,武曽・横山線
武曽口,高島市,畑線
平良集会所前,高島市,針畑線
鴨川平,高島市,畑線
横江浜,高島市,船木線
上拝戸,高島市,畑線
水尾,高島市,"高島安曇川線, 武曽・横山線"
平良分校前,高島市,針畑線
富坂口,高島市,畑線
下拝戸,高島市,畑線
拝戸団地前,高島市,畑線
海洋センター,高島市,武曽・横山線
音羽上,高島市,畑線
南平良,高島市,針畑線
高島海洋センター前,高島市,畑線
青冷寺,高島市,"高島安曇川線, 武曽・横山線"
栃生口,京都バス（株）,10
栃生口,高島市,針畑線
高島支所前,高島市,"高島安曇川線, 武曽・横山線"
中溝,高島市,畑線
アイリッシュパーク前,高島市,"高島安曇川線, 武曽・横山線"
新町,高島市,"高島安曇川線, 武曽・横山線"
音羽,高島市,"畑線, 武曽・横山線"
新中野団地前,高島市,"畑線, 武曽・横山線"
腰越,京都バス（株）,10
腰越,高島市,針畑線
高島本町,高島市,"高島安曇川線, 武曽・横山線"
高島中学校前,高島市,"畑線, 武曽・横山線"
小川松原橋,高島市,針畑線
畑,高島市,畑線
鹿ヶ瀬道,高島市,畑線
高島市民病院,高島市,"高島安曇川線, 畑線, 武曽・横山線"
近江高島駅,高島市,"高島安曇川線, 畑線, 武曽・横山線"
朽木栃生,京都バス（株）,10
朽木栃生,高島市,針畑線
小川戸谷橋,高島市,針畑線
黒谷,高島市,畑線
野街道,京都バス（株）,10
野街道,高島市,針畑線
鹿ヶ瀬,高島市,畑線
栃生右淵,高島市,針畑線
小川針畑橋,高島市,針畑線
松原ニュータウン前,湖国バス（株）,城北・大藪線
視覚障害者センター,湖国バス（株）,城北・大藪線
視覚障害者センター東口,湖国バス（株）,城北・大藪線
近江高校前,湖国バス（株）,城北・大藪線
松原中,湖国バス（株）,城北・大藪線
細川,高島市,針畑線
細川,京都バス（株）,10
細川,江若交通（株）,51　堅田葛川線
馬場,湖国バス（株）,城北・大藪線
床鍋橋,高島市,針畑線
彦根グリーンハイツ,湖国バス（株）,城北・大藪線
馬場郵便局前,湖国バス（株）,城北・大藪線
カインズモール彦根,湖国バス（株）,"城北・大藪線, 南彦根ベルロード線"
長曽根口,湖国バス（株）,"城北・大藪線, 南彦根ベルロード線"
長曽根口天神前,湖国バス（株）,南彦根ベルロード線
彦根市立図書館前,湖国バス（株）,城北・大藪線
ガリバー旅行村,高島市,畑線
滋賀大口,湖国バス（株）,南彦根ベルロード線
栄町二丁目,湖国バス（株）,"城北・大藪線, 南彦根ベルロード線"
長曽根,湖国バス（株）,城北・大藪線
貫井,京都バス（株）,10
貫井,江若交通（株）,51　堅田葛川線
栄町一丁目,湖国バス（株）,"城北・大藪線, 南彦根ベルロード線"
市役所前,湖国バス（株）,城北・大藪線
京橋口,湖国バス（株）,南彦根ベルロード線
佐和町,湖国バス（株）,"城北・大藪線, 南彦根ベルロード線, 平田線, 三津屋線, 多賀線"
大藪口,湖国バス（株）,城北・大藪線
城西小学校前,湖国バス（株）,"城北・大藪線, 南彦根ベルロード線"
彦根駅,湖国バス（株）,"城北・大藪線, 南彦根ベルロード線, 平田線, 三津屋線, 多賀線"
上貫井,京都バス（株）,10
上貫井,江若交通（株）,51　堅田葛川線
本町キャッスルロード,湖国バス（株）,三津屋線
京町通り商店街,湖国バス（株）,"城北・大藪線, 南彦根ベルロード線, 平田線, 三津屋線, 多賀線"
彦根郵便局,湖国バス（株）,"南彦根ベルロード線, 三津屋線"
池洲町北,湖国バス（株）,"城北・大藪線, 南彦根ベルロード線"
池洲町南,湖国バス（株）,"南彦根ベルロード線, 三津屋線"
大藪,湖国バス（株）,城北・大藪線
京町,湖国バス（株）,"城北・大藪線, 南彦根ベルロード線, 平田線, 三津屋線, 多賀線"
四番町スクエア,湖国バス（株）,"城北・大藪線, 三津屋線"
下梅の木,京都バス（株）,10
下梅ノ木,江若交通（株）,51　堅田葛川線
池洲橋,湖国バス（株）,"南彦根ベルロード線, 三津屋線"
金城幼稚園口,湖国バス（株）,三津屋線
京町2丁目,湖国バス（株）,"城北・大藪線, 平田線, 三津屋線"
銀座街,湖国バス（株）,"城北・大藪線, 三津屋線"
国道彦根,湖国バス（株）,多賀線
銀座,湖国バス（株）,"城北・大藪線, 平田線, 三津屋線"
八坂北町,湖国バス（株）,"南彦根県立大学線, 三津屋線"
八坂北口,湖国バス（株）,"南彦根県立大学線, 城北・大藪線, 三津屋線"
天寧寺口,湖国バス（株）,多賀線
下後三条,湖国バス（株）,"南彦根ベルロード線, 三津屋線"
大藪郵便局,湖国バス（株）,三津屋線
中地区公民館,湖国バス（株）,三津屋線
葛川梅の木,京都バス（株）,10
梅ノ木,江若交通（株）,51　堅田葛川線
梅ノ木,高島市,針畑線
彦根ニュータウン,湖国バス（株）,三津屋線
芹橋,湖国バス（株）,平田線
パリヤ前,湖国バス（株）,"南彦根ベルロード線, 三津屋線"
くすのきセンター前,湖国バス（株）,"南彦根県立大学線, 城北・大藪線, 三津屋線"
上後三条,湖国バス（株）,平田線
開出今団地,湖国バス（株）,"南彦根県立大学線, 城北・大藪線, 三津屋線"
市立病院前,湖国バス（株）,"南彦根県立大学線, 城北・大藪線, 三津屋線"
県立大学,湖国バス（株）,"南彦根県立大学線, 南彦根県立大学線（直行）, 三津屋線"
ベルロード平田,湖国バス（株）,"南彦根ベルロード線, 三津屋線"
メイプルタウン前,湖国バス（株）,三津屋線
名神彦根口,湖国バス（株）,多賀線
庄堺公園口,湖国バス（株）,"南彦根県立大学線, 城北・大藪線, 三津屋線"
保健所前,湖国バス（株）,平田線
八坂,湖国バス（株）,"城北・大藪線, 三津屋線"
原東団地口,湖国バス（株）,多賀線
平田大沢,湖国バス（株）,"南彦根ベルロード線, 三津屋線"
和田町,湖国バス（株）,平田線
松田団地,湖国バス（株）,"南彦根県立大学線, 城北・大藪線, 三津屋線"
平田,湖国バス（株）,平田線
松田団地北,湖国バス（株）,"南彦根ベルロード線, 三津屋線"
正法寺変電所前,湖国バス（株）,多賀線
岡町会館前,湖国バス（株）,平田線
平田橋,湖国バス（株）,平田線
松田団地南,湖国バス（株）,"南彦根県立大学線, 城北・大藪線, 三津屋線"
県立大学南口,湖国バス（株）,"城北・大藪線, 三津屋線"
八坂地蔵尊,湖国バス（株）,"城北・大藪線, 三津屋線"
ひこね市文化プラザ,湖国バス（株）,南彦根県立大学線
福祉センター,湖国バス（株）,"南彦根県立大学線, 南彦根ベルロード線"
文化プラザ口,湖国バス（株）,"南彦根県立大学線, 城北・大藪線, 三津屋線"
町居,京都バス（株）,10
町居,江若交通（株）,51　堅田葛川線
岡町,湖国バス（株）,平田線
正法寺,湖国バス（株）,多賀線
戸賀団地,湖国バス（株）,"南彦根県立大学線, 南彦根ベルロード線"
須越北,湖国バス（株）,"城北・大藪線, 三津屋線"
野瀬口,湖国バス（株）,"城北・大藪線, 三津屋線"
県立盲学校,湖国バス（株）,"南彦根県立大学線, 南彦根ベルロード線"
小泉,湖国バス（株）,平田線
須越,湖国バス（株）,"城北・大藪線, 三津屋線"
蔵の町団地,湖国バス（株）,"城北・大藪線, 三津屋線"
小泉南,湖国バス（株）,"南彦根県立大学線, 南彦根ベルロード線"
印刷局前,湖国バス（株）,平田線
県立盲学校前,湖国バス（株）,平田線
開出今北口,湖国バス（株）,"城北・大藪線, 三津屋線"
開出今,湖国バス（株）,"城北・大藪線, 三津屋線"
三津屋北口,湖国バス（株）,"城北・大藪線, 三津屋線"
城南小学校前,湖国バス（株）,平田線
三津屋,湖国バス（株）,"城北・大藪線, 三津屋線"
野田山,湖国バス（株）,多賀線
坊村,京都バス（株）,10
坊村,江若交通（株）,51　堅田葛川線
南彦根駅西口,湖国バス（株）,"南彦根県立大学線, 南彦根県立大学線（直行）, 平田線, 多賀線"
南彦根駅東口,湖国バス（株）,"南彦根ベルロード線, 平田線"
福満公園口,湖国バス（株）,平田線
西今,湖国バス（株）,平田線
ビバシティ,湖国バス（株）,南彦根ベルロード線
宇尾,湖国バス（株）,平田線
郵便局前,京都バス（株）,10
葛川郵便局前,江若交通（株）,51　堅田葛川線
金毘羅口,湖国バス（株）,多賀線
竹ヶ鼻,湖国バス（株）,平田線
高宮北口,湖国バス（株）,多賀線
中川原口,湖国バス（株）,多賀線
下中村,京都バス（株）,10
下中村,江若交通（株）,51　堅田葛川線
高宮大北,湖国バス（株）,多賀線
木曽,湖国バス（株）,多賀線
比良イン谷口,江若交通（株）,130　比良登山線
曽我,湖国バス（株）,多賀線
ブリヂストン彦根工場,湖国バス（株）,多賀線
葛川中村,京都バス（株）,10
葛川中村,江若交通（株）,51　堅田葛川線
ブリヂストンアパート前,湖国バス（株）,多賀線
スクリーン,湖国バス（株）,多賀線
久徳口,湖国バス（株）,多賀線
薩摩,彦根観光バス（株）,稲枝循環線
柳川,彦根観光バス（株）,稲枝循環線
高宮東,湖国バス（株）,多賀線
中央公民館,湖国バス（株）,多賀線
比良舞子口,江若交通（株）,130　比良登山線
土田,湖国バス（株）,多賀線
木戸口,京都バス（株）,10
木戸口,江若交通（株）,51　堅田葛川線
柳川緑地公園,彦根観光バス（株）,稲枝循環線
