停留所名,事業者名,バス系統
小山高校,小山町,"足柄ルート, 須走ルート"
小山高校,富士急モビリティ（株）,小山高校線
山の尻下,富士急モビリティ（株）,"駿河小山線, 上野線, 御殿場霊園線"
足形,富士急静岡バス（株）,北山線　東高前〜白糸滝・猪の頭〜根原
新柴入口,小山町,足柄ルート
仁杉,富士急バス（株）,【富士五湖】河口湖駅・御殿場駅線
仁杉,富士急モビリティ（株）,富士学校線
仁杉,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
清後,富士急モビリティ（株）,"駿河小山線, 上野線, 御殿場霊園線"
桑木入口,富士急モビリティ（株）,小山高校線
高鉢山,富士急静岡バス（株）,五合目線　新富士駅〜富士駅前・富士宮駅・水ヶ塚公園〜富士宮口五合目
中央青少年交流の家,富士急モビリティ（株）,"青年の家線, 御殿場口登山線（富士登山バス）　Z"
桑木原,小山町,足柄ルート
蓮花寺,富士急モビリティ（株）,小山高校線
滝ケ原東,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
滝ヶ原東,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
内野発電所入口,富士急静岡バス（株）,北山線　東高前〜白糸滝・猪の頭〜根原
宮沢橋,富士急モビリティ（株）,小山高校線
大橋,富士急バス（株）,【富士五湖】河口湖駅・御殿場駅線
大橋,富士急モビリティ（株）,富士学校線
大橋,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
小見山酒店,小山町,足柄ルート
滝ヶ原自衛隊,富士急モビリティ（株）,青年の家線
滝ヶ原,富士急モビリティ（株）,青年の家線
下内野,富士急静岡バス（株）,北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士
桜公園,富士急モビリティ（株）,青年の家線
城入口,富士急モビリティ（株）,小山高校線
桑木公民館,小山町,足柄ルート
杉原北,富士急モビリティ（株）,"駿河小山線, 上野線, 御殿場霊園線"
内野,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
滝ヶ原下,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
滝ケ原下,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
滝ヶ原下,富士急モビリティ（株）,青年の家線
桑木上ノ山,小山町,足柄ルート
大原学園研修センター,富士急静岡バス（株）,北山線
山王入口,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
山王入口,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
山王入口,富士急モビリティ（株）,青年の家線
下宿,富士急モビリティ（株）,小山高校線
横手沢橋,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
桑木踏切,小山町,足柄ルート
火の見前,富士急モビリティ（株）,小山高校線
杉原,富士急モビリティ（株）,"駿河小山線, 上野線, 御殿場霊園線"
大胡山,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
大胡山,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
大子山,富士急モビリティ（株）,青年の家線
大胡山下,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
大胡山下,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
大子山下,富士急モビリティ（株）,青年の家線
仲町,富士急モビリティ（株）,"東山循環線, 駿河小山線, 上野線, 小山高校線, 御殿場霊園線"
山口,富士急バス（株）,【富士五湖】河口湖駅・御殿場駅線
山口,富士急モビリティ（株）,富士学校線
山口,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
向桑木,小山町,足柄ルート
