停留所名,事業者名,バス系統
川久保峠,高槻市,成合・川久保
忍頂寺小学校前,阪急バス（株）,忍頂寺車作線（89、90系統）
森町里山住宅口,阪急バス（株）,箕面森町線（1系統）
寿命院前,阪急バス（株）,忍頂寺車作線（89、90系統）
萩谷公民館前,高槻市,萩谷
神峰山口,高槻市,"原・上の口, 田能"
泉原上,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 忍頂寺車作線（81、85、181系統）, 忍頂寺車作線（89、90系統）"
森町中三丁目,阪急バス（株）,箕面森町線（1系統）
森町中央公園,阪急バス（株）,箕面森町線（1系統）
中萩谷,高槻市,萩谷
上ノ所,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
安元,阪急バス（株）,忍頂寺車作線（89、90系統）
板谷,阪急バス（株）,忍頂寺車作線（89、90系統）
下萩谷,高槻市,萩谷
箕面森町地区センター,阪急バス（株）,"妙見口能勢線（8系統）, 豊能西線（2、3、4、9系統）, 箕面森町線（1系統）"
若山台センター,阪急バス（株）,若山台線（40、41、50、51系統）
車作クラブ前,阪急バス（株）,忍頂寺車作線（89、90系統）
上止々呂美,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
森町中二丁目,阪急バス（株）,箕面森町線（1系統）
高山,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
車作,阪急バス（株）,忍頂寺車作線（89、90系統）
千提寺口,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 忍頂寺車作線（81、85、181系統）, 忍頂寺車作線（89、90系統）"
箕面森町西,阪急バス（株）,豊能西線（2、3、4、9系統）
原立石,高槻市,"原・上の口, 田能"
若山台一丁目,阪急バス（株）,若山台線（40、41、50、51系統）
とどろみの森学園前,阪急バス（株）,箕面森町線（1系統）
萩谷総合公園,高槻市,萩谷
砕石場上,高槻市,成合・川久保
泉原西,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
中止々呂美,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 箕面森町線（1系統）"
上の口,高槻市,"原・上の口, 田能"
島本町役場前,阪急バス（株）,若山台線（40、41、50、51系統）
泉原,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 忍頂寺車作線（81、85、181系統）"
国道島本,阪急バス（株）,若山台線（40、41、50、51系統）
砕石場前,高槻市,成合・川久保
止々呂美ふるさと自然館前,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
霊園北口,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
大岩口,阪急バス（株）,忍頂寺車作線（89、90系統）
変電所前,高槻市,萩谷
JR島本駅,阪急バス（株）,若山台線（40、41、50、51系統）
阿武山口,高槻市,萩谷
松が丘,高槻市,"原・上の口, 田能"
桜井口,阪急バス（株）,若山台線（40、41、50、51系統）
関西大学,高槻市,"南平台東, 萩谷"
モニュメント前,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
月見台,高槻市,"南平台東, 萩谷"
霊園十区,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
