停留所名,事業者名,バス系統
別当坂,那須塩原市,ゆーバス塩原・上三依線
塚原,那須塩原市,ゆーバス塩原・上三依線
芦の又,那須町,町民バス　追分・黒磯駅線
東原入口,関東自動車（株）,"那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
蓑沢,那須町,町民バス　追分・黒磯駅線
元湯温泉口,那須塩原市,ゆーバス塩原・上三依線
宮島,那須塩原市,ゆーバス塩原・上三依線
唐木田,関東自動車（株）,黒田原駅前〜上町
稲村団地,関東自動車（株）,"那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
熊久保,那須町,町民バス　追分・黒磯駅線
塩原田代,那須塩原市,ゆーバス塩原・上三依線
明神下,那須塩原市,ゆーバス塩原・上三依線
那珂川,関東自動車（株）,"那須塩原駅〜黒磯駅〜那須RW, 那須塩原駅〜黒磯駅〜那須湯本"
那珂川,那須町,町民バス　追分・黒磯駅線
若松団地,関東自動車（株）,"那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
木の葉化石園入口,那須塩原市,ゆーバス塩原・上三依線
晩翠橋,関東自動車（株）,"那須塩原駅〜黒磯駅〜那須RW, 那須塩原駅〜黒磯駅〜那須湯本"
晩翠橋,那須塩原市,ゆーバス黒磯線
晩翠橋,那須町,町民バス　追分・黒磯駅線
塩原支所,那須塩原市,ゆーバス塩原・上三依線
鳥の目入口,関東自動車（株）,"那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
源三窟,那須塩原市,ゆーバス塩原・上三依線
梓入口,那須町,町民バス　追分・黒磯駅線
下芦野,関東自動車（株）,黒田原駅前〜上町
ビーエス工場前,関東自動車（株）,"那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
いきいきふれあいセンター前,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線, ゆーバス黒磯線（黒磯南高校止まり）"
追沢橋,那須塩原市,ゆーバス塩原・上三依線
青葉台団地前,那須塩原市,ゆーバス黒磯線
宮町,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線, ゆーバス黒磯線（黒磯南高校止まり）"
宮町,那須町,町民バス　追分・黒磯駅線
宮町,関東自動車（株）,"那須塩原駅〜黒磯駅〜那須RW, 那須塩原駅〜黒磯駅〜那須湯本"
紅葉橋,那須塩原市,ゆーバス塩原・上三依線
百村通り4丁目,関東自動車（株）,"那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
生きいきの里入口,那須塩原市,ゆーバス塩原・上三依線
赤坂,那須町,町民バス　追分・黒磯駅線
平場,那須町,町民バス　追分・黒磯駅線
塩原温泉バスターミナル,那須塩原市,ゆーバス塩原・上三依線
塩原温泉バスターミナル,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
中央町,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線, ゆーバス黒磯線（黒磯南高校止まり）"
中央町,関東自動車（株）,"那須塩原駅〜黒磯駅〜那須RW, 那須塩原駅〜黒磯駅〜那須湯本"
東陽小学校,関東自動車（株）,黒田原駅前〜上町
百村通り3丁目,関東自動車（株）,"那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
黒磯高校入口,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線, ゆーバス黒磯線（黒磯南高校止まり）"
菅間記念病院,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線, ゆーバス黒磯線（黒磯南高校止まり）"
湯西川保育所前,日光交通（株）,湯西川線
本町,那須塩原市,ゆーバス黒磯線（黒磯南高校急行）
共和大学,関東自動車（株）,"那須RW〜共和大学〜那須塩原駅, 那須塩原駅〜共和大学〜那須RW"
黒磯駅西口,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線（黒磯南高校急行）, ゆーバス黒磯線, ゆーバス黒磯線（黒磯南高校止まり）"
黒磯駅西口,那須町,町民バス　追分・黒磯駅線
黒磯駅西口,関東自動車（株）,"那須塩原駅〜黒磯駅〜那須RW, 那須塩原駅〜黒磯駅〜那須湯本, 那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
四ツ角,関東自動車（株）,"那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
ホテルニュー塩原前,那須塩原市,ゆーバス塩原・上三依線
塩原門前,那須塩原市,ゆーバス塩原・上三依線
塩原門前,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
黒磯駅東口,大田原市,黒磯駅・黒羽高校線
黒磯駅東口,那須塩原市,ゆーバス黒磯線
望田,那須町,町民バス　追分・黒磯駅線
市民健康センター前,関東自動車（株）,"那須塩原駅〜黒磯駅〜那須RW, 那須塩原駅〜黒磯駅〜那須湯本, 那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
黒磯保健センター前,那須塩原市,ゆーバス黒磯線（黒磯南高校急行）
塩原畑下,那須塩原市,ゆーバス塩原・上三依線
塩原畑下,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
川戸市営住宅前,日光交通（株）,湯西川線
水の郷観光センター前,日光交通（株）,湯西川線
旧黒磯図書館前,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線, ゆーバス黒磯線（黒磯南高校止まり）"
旧寺子小学校前,那須町,町民バス　追分・黒磯駅線
七ツ岩吊橋,那須塩原市,ゆーバス塩原・上三依線
七ツ岩吊橋,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
湯っ歩の里入口,那須塩原市,ゆーバス塩原・上三依線
東岩崎,関東自動車（株）,黒田原駅前〜上町
天皇の間記念公園前,那須塩原市,ゆーバス塩原・上三依線
東栄1丁目,那須塩原市,ゆーバス黒磯線
東栄1丁目,大田原市,黒磯駅・黒羽高校線
ビジターセンター前,那須塩原市,ゆーバス塩原・上三依線
塩原塩釜,那須塩原市,ゆーバス塩原・上三依線
塩原塩釜,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
竜化の滝入口,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
連珠の滝,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
寺子十文字,那須町,町民バス　追分・黒磯駅線
塩原大網,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
那須ガーデンアウトレット,関東自動車（株）,"那須RW〜共和大学〜那須塩原駅, 那須塩原駅〜共和大学〜那須RW"
下埼玉,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線"
ホテル花と華前,日光交通（株）,湯西川線
下平,那須町,町民バス　追分・黒磯駅線
住吉町（那須塩原）,関東自動車（株）,"那須塩原駅〜黒磯駅〜那須RW, 那須塩原駅〜黒磯駅〜那須湯本, 那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
住吉町,那須塩原市,ゆーバス黒磯線（黒磯南高校急行）
医師会塩原温泉病院,那須塩原市,ゆーバス塩原・上三依線
仲内入口,日光交通（株）,湯西川線
塩原福渡,那須塩原市,ゆーバス塩原・上三依線
塩原福渡,那須塩原市,ゆーバス塩原・上三依線
塩原福渡,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
四季の里,那須塩原市,ゆーバス塩原・上三依線
夕の原,那須塩原市,ゆーバス塩原・上三依線
夕の原,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
塩原福渡,那須塩原市,ゆーバス塩原・上三依線
回顧園地,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
山城屋ホテル前,日光交通（株）,湯西川線
下岩崎,関東自動車（株）,黒田原駅前〜上町
共墾社,那須塩原市,ゆーバス黒磯線（黒磯南高校急行）
エイトタウン前,那須塩原市,ゆーバス黒磯線
エイトタウン前,大田原市,黒磯駅・黒羽高校線
福渡口,那須塩原市,ゆーバス塩原・上三依線
福渡口,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
埼玉小学校前,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線"
平家の庄前,日光交通（株）,湯西川線
本家伴久旅館前,日光交通（株）,湯西川線
上厚崎3丁目,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線"
湯西川温泉,日光交通（株）,湯西川線
エイトタウン那須塩原,那須塩原市,ゆーバス黒磯線
共墾社,関東自動車（株）,"那須塩原駅〜黒磯駅〜那須RW, 那須塩原駅〜黒磯駅〜那須湯本, 那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
那須塩原市役所,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線, ゆーバス黒磯線（黒磯南高校止まり）"
坂本,那須町,町民バス　追分・黒磯駅線
ヨークベニマル上厚崎店,那須塩原市,ゆーバス黒磯線
ヨークタウン前,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線"
大林,那須町,町民バス　追分・黒磯駅線
回顧橋,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
市役所入口,関東自動車（株）,"那須塩原駅〜黒磯駅〜那須RW, 那須塩原駅〜黒磯駅〜那須湯本, 那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
下水処理場入口,日光交通（株）,湯西川線
上町（伊王野）,関東自動車（株）,黒田原駅前〜上町
伊王野車庫前,関東自動車（株）,黒田原駅前〜上町
松ヶ丘団地,那須塩原市,ゆーバス黒磯線
松ヶ丘団地,大田原市,黒磯駅・黒羽高校線
くろいそ運動場入口,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線（黒磯南高校急行）, ゆーバス黒磯線, ゆーバス黒磯線（黒磯南高校止まり）"
黒磯南高校前,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線（黒磯南高校急行）, ゆーバス黒磯線, ゆーバス黒磯線（黒磯南高校止まり）"
伊王野支所前,那須町,町民バス　追分・黒磯駅線
旧伊王野小学校前,関東自動車（株）,黒田原駅前〜上町
旧伊王野小学校前,那須町,町民バス　追分・黒磯駅線
厚崎中学校入口,那須塩原市,"ゆーバス西那須野線, ゆーバス黒磯線"
もみじ谷大吊橋,ジェイアールバス関東（株）,栃木県那須塩原駅〜西那須野駅〜塩原温泉バスターミナル
下町（伊王野）,関東自動車（株）,黒田原駅前〜上町
下町,那須町,町民バス　追分・黒磯駅線
豊浦入口,関東自動車（株）,"那須塩原駅〜黒磯駅〜那須RW, 那須塩原駅〜黒磯駅〜那須湯本, 那須塩原駅〜黒磯駅〜板室温泉, 那須塩原駅〜板室温泉〜那須HP"
日新中学校前,那須塩原市,ゆーバス黒磯線
