停留所名,事業者名,バス系統
鹿ノ台東一丁目（国道筋）,奈良交通（株）,82　高山サイエンスタウンー高の原駅
鹿ノ台東一丁目,奈良交通（株）,"102　学園前駅ー鹿ノ台北二丁目, 103　鹿ノ台北二丁目ー学園前駅, 112・113　学園前駅（北）ー鹿ノ台北二丁目"
鹿畑口,奈良交通（株）,82　高山サイエンスタウンー高の原駅
国道鹿畑,奈良交通（株）,82　高山サイエンスタウンー高の原駅
樋の平,奈良交通（株）,"56　祝園駅ー学研奈良登美ヶ丘駅, 58　祝園駅ー学研奈良登美ヶ丘駅（NTTけいはんな経由）, 59　祝園駅ー学研奈良登美ヶ丘駅, 82　高山サイエンスタウンー高の原駅, 102　学園前駅ー鹿ノ台北二丁目, 103　鹿ノ台北二丁目ー学園前駅, 112・113　学園前駅（北）ー鹿ノ台北二丁目"
山口川,京阪バス（株）,18田原台一丁〜交野市
山口川,奈良交通（株）,82　生駒駅北口ー北田原
西向橋,奈良交通（株）,"151　富雄駅ー高山学校前, 152　富雄駅ー庄田, 153・154　富雄駅ー傍示（育英西校経由）, 156　富雄駅ー生駒北スポーツセンター"
邑地口,奈良交通（株）,"94・100　JR奈良駅ー柳生ー石打, 95　石打ーJR奈良駅, 102　JR奈良駅西口ー邑地中村, 【文】柳生小学校ー水越神社"
北大和四丁目,奈良交通（株）,"134　高山サイエンスタウンー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
西白庭台一丁目,奈良交通（株）,"69　稲倉ーひかりが丘, 70　宛の木ーひかりが丘, 168　生駒駅ーひかりが丘, 170　ひかりが丘ー東生駒駅, 171　ひかりが丘ー東生駒駅, 172　東生駒駅ーひかりが丘, 173　白庭台駅ーひかりが丘, 【文】宛の木ー西白庭台二丁目"
