停留所名,事業者名,バス系統
国立病院,岡山電気軌道（株）・中鉄バス（株）,"国立病院線, 国立病院線（臨時運行）"
国立病院,岡山市,"御津・建部コミュニティバス　幹線（福渡駅〜国立病院）, 御津・建部コミュニティバス　虎倉線"
長谷井内科医院,瀬戸内市,"美和線, 長船北線"
旭川荘,両備ホールディングス（株）,"岡山駅旭川荘線, 高島駅旭川荘線"
新町,宇野自動車（株）,250号線
油杉,瀬戸内市,美和線
坂田,備前市,南北閑谷学校のぞみ線
鶴海東,備前市,"東鶴山線, 南北閑谷学校のぞみ線"
横井小学校前,岡山電気軌道（株）・中鉄バス（株）,免許センター線
塚元,総社市,総社南高北・総社駅〜妙仙寺・宮前線
浅川,宇野自動車（株）,250号線
柏山,瀬戸内市,美和線
豪渓駅口,備北バス（株）,地頭〜古町〜岡山天満屋
鶴海車庫,備前市,"東鶴山線, 南北閑谷学校のぞみ線"
原,宇野自動車（株）,"林野線, ネオポリス線, 山陽団地循環"
平島,宇野自動車（株）,"250号線, ネオ瀬戸線, 東岡山線"
新庄（東）,瀬戸内市,美和線
ハローズ長船店,瀬戸内市,"美和線, 長船北線"
福岡上,瀬戸内市,長船北線
瀬戸線平島,宇野自動車（株）,"ネオ瀬戸線, 東岡山線"
中の原・旭川荘厚生専門学院前,両備ホールディングス（株）,"岡山駅旭川荘線, 高島駅旭川荘線"
芳賀佐山郵便局前,中鉄バス（株）,"一宮東線, リサーチパーク線, リハビリセンター線"
南古都,宇野自動車（株）,"250号線, ネオ瀬戸線, 東岡山線"
矢井,宇野自動車（株）,250号線
山の端,宇野自動車（株）,250号線
中の原南・総合在宅支援センター前,両備ホールディングス（株）,"岡山駅旭川荘線, 高島駅旭川荘線"
鶴海,備前市,"東鶴山線, 南北閑谷学校のぞみ線"
芳賀団地,中鉄バス（株）,"一宮東線, リサーチパーク線, リハビリセンター線"
福岡駐車場,瀬戸内市,長船北線
大岩口,岡山電気軌道（株）・中鉄バス（株）,"国立病院線, 国立病院線（臨時運行）, 岡山桃太郎空港リムジンバス　岡山駅〜岡山桃太郎空港線"
下芳賀,中鉄バス（株）,"一宮東線, 佐山団地・県営住宅線"
下の原,両備ホールディングス（株）,"岡山駅旭川荘線, 高島駅旭川荘線"
赤坂,宇野自動車（株）,"250号線, ネオ瀬戸線, 東岡山線"
だんかばち,備前市,頭島線
鶴海西,備前市,"東鶴山線, 南北閑谷学校のぞみ線"
浮田校口,宇野自動車（株）,"250号線, ネオ瀬戸線, 東岡山線"
小幸田口,岡山電気軌道（株）・中鉄バス（株）,"国立病院線, 国立病院線（臨時運行）, 免許センター線"
八ツ塚,宇野自動車（株）,"250号線, ネオ瀬戸線, 東岡山線"
半田山ハイツ東区,岡山電気軌道（株）・中鉄バス（株）,半田山津高台線
ひなせうみラボ,備前市,頭島線
沼,宇野自動車（株）,"250号線, ネオ瀬戸線, 東岡山線"
ゴルフセンター前,岡山電気軌道（株）・中鉄バス（株）,半田山津高台線
高岳,高梁市,生活福祉バス（川上地域）光松線
