停留所名,事業者名,バス系統
市役所［北茨城市］,北茨城市,大津線
北原,北茨城市,磯原線
徳田発電所,茨城交通（株）,"下幡〜漆平, 総合福祉会館〜ぬく森の湯〜漆平, 総合福祉会館〜森湯〜つりぼり, 太田営業所〜若駒つりぼり"
坂西集会所,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅前〜高藪下〜家戸内"
岩崎,北茨城市,磯原線
浅川駐在所前,茨城交通（株）,"大子営業所〜梨野沢〜地瀬, 大子駅前〜梨野沢〜地瀬"
重内,北茨城市,磯原線
川山宿,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜唐竹久保, 唐竹久保〜池田中〜大子駅"
宮前,北茨城市,磯原線
臼場,北茨城市,"磯原線, 華川線"
辰の口,茨城交通（株）,"大子営業所〜森の前, 大子駅前〜森の前"
前掛,北茨城市,華川線
外大野,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅前〜高藪下〜家戸内"
打越,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅前〜高藪下〜家戸内"
磯原工業団地,北茨城市,"磯原線, 華川線"
給食センター前（大子町）,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜唐竹久保, 唐竹久保〜池田中〜大子駅"
矢沢,茨城交通（株）,"大子営業所〜梨野沢〜地瀬, 大子駅前〜梨野沢〜地瀬"
西日照,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅前〜高藪下〜家戸内"
榎台住宅入口,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜唐竹久保, 唐竹久保〜池田中〜大子駅"
木皿保育所入口,北茨城市,磯原線
上木皿,北茨城市,磯原線
東日照,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅前〜高藪下〜家戸内"
森林の温泉,茨城交通（株）,大子駅前〜フォレスパ大子
若宮橋,北茨城市,華川線
工業団地前（大子町）,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜唐竹久保, 唐竹久保〜池田中〜大子駅"
