停留所名,事業者名,バス系統
春日町一丁目,西鉄バス北九州（株）,"170系統, 175系統, 3・41系統, 40系統-3, 41系統-1, 45系統-2"
岩屋,北九州市,小学・中学通学便
大積東口,西鉄バス北九州（株）,"3・41系統, 41系統-1"
大積東口,北九州第一交通（株）,おでかけ交通　門司区恒見・喜多久地区
脇田,北九州市,"二島〜岩屋線, 脇田・小石〜渡場線"
二タ松町,西鉄バス北九州（株）,"70・72系統, 70・77系統＿2, 70系統, 72・77系統, 74系統＿2, 75系統, 95系統"
新屋敷,北九州市,"岩屋〜大鳥居線, 小学・中学通学便"
後,北九州市,二島〜岩屋線
安屋,北九州市,二島〜岩屋線
春日町三丁目,西鉄バス北九州（株）,"3・41系統, 40系統-3, 41系統-1, 45系統-2"
大積公民館入口,西鉄バス北九州（株）,"3・41系統, 41系統-1"
大積西町,西鉄バス北九州（株）,"3・41系統, 41系統-1"
ヒビキノビーチフロント前,北九州市,"二島〜岩屋線, 脇田・小石〜渡場線"
大積小学校前,西鉄バス北九州（株）,"3・41系統, 41系統-1"
大積,西鉄バス北九州（株）,"3・41系統, 41系統-1"
坊ヶ渕,北九州市,"二島〜岩屋線, 脇田・小石〜渡場線"
高砂町,西鉄バス北九州（株）,"3・41系統, 40系統-3, 41系統-1, 45系統-2"
エコタウンセンター前,北九州市,エコタウン〜戸畑線
片上,西鉄バス北九州（株）,"70・72系統, 70・77系統＿2, 70系統, 72・77系統, 74系統＿2, 75系統, 95系統"
Jパワー電源開発,北九州市,"脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
金山口,西鉄バス北九州（株）,"3・41系統, 41系統-1"
八木田前,西鉄バス北九州（株）,"3・41系統, 41系統-1"
内平尻,北九州市,"二島〜岩屋線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
黒川,西鉄バス北九州（株）,"3・41系統, 40系統-3, 41系統-1, 45系統-2"
八光丸入口,北九州市,"岩屋〜大鳥居線, 小学・中学通学便"
響灘工業団地入口,北九州市,エコタウン〜戸畑線
東郷中学校前,西鉄バス北九州（株）,"40系統-3, 45系統-2"
ハローワーク門司,西鉄バス北九州（株）,"70・72系統, 70・77系統＿2, 70系統, 72・77系統, 74系統＿2, 75系統, 95系統"
ひびき学園入口,北九州市,"脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
脇ノ浦漁港入口,北九州市,脇ノ浦・外小竹〜若松病院線
北湊浄化センター前,北九州市,渡場〜安瀬線
黒川西,西鉄バス北九州（株）,"40系統-3, 45系統-2"
脇ノ浦漁港前,北九州市,脇ノ浦・外小竹〜若松病院線
脇ノ浦,北九州市,"脇ノ浦・外小竹〜若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
内平,北九州市,"二島〜岩屋線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
安瀬口,北九州市,渡場〜安瀬線
有毛,北九州市,"岩屋〜大鳥居線, 小学・中学通学便"
小森江,西鉄バス北九州（株）,"70・72系統, 70・77系統＿2, 70系統, 72・77系統, 74系統＿2, 75系統, 95系統"
西小石町,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 脇田・小石〜渡場線, 頃末〜若松高校線（若松営）, 小石〜若松商業・二島線"
東小石町,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 脇田・小石〜渡場線, 頃末〜若松高校線（若松営）, 小石〜若松商業・二島線"
安瀬,北九州市,渡場〜安瀬線
不動下,北九州市,"脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
鬼ヶ坂入口,北九州市,"脇ノ浦・外小竹〜若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
向洋中学校前,北九州市,"脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
脇ノ浦公民館,北九州市,脇ノ浦・外小竹〜若松病院線
竜光の滝,北九州市,"脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
赤崎,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 頃末〜若松高校線（若松営）, 小石〜若松商業・二島線"
上有毛,北九州市,"岩屋〜大鳥居線, 小学・中学通学便"
小石本村,北九州市,"小石〜小倉線, 脇田・小石〜戸畑線, 小石〜渡場・若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
椿下,北九州市,"脇ノ浦・外小竹〜若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
第二赤崎,北九州市,"脇田・小石〜渡場線, 小石〜若松商業・二島線"
小竹,北九州市,脇ノ浦・外小竹〜若松病院線
若松営業所,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, 小石〜渡場・若松病院線, 渡場〜安瀬線, 脇田・小石〜渡場線, 頃末〜若松高校線（若松営）, 小石〜若松商業・二島線"
響灘緑地入口,北九州市,"二島〜岩屋線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
外小竹,北九州市,"脇ノ浦・外小竹〜若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
常福寺入口,北九州市,"脇ノ浦・外小竹〜若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
北連歌浜,北九州市,渡場〜安瀬線
第二小石本村,北九州市,"小石〜小倉線, 脇田・小石〜戸畑線, 小石〜渡場・若松病院線"
小石本村町西公園,北九州市,宮前町〜若松病院線
貴船神社,北九州第一交通（株）,おでかけ交通　門司区恒見・喜多久地区
小石本村町東公園,北九州市,宮前町〜若松病院線
宮前町,北九州市,宮前町〜若松病院線
小竹日吉神社下,北九州市,脇ノ浦・外小竹〜若松病院線
下原町,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 脇ノ浦・外小竹〜若松病院線, 宮前町〜若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 頃末〜若松高校線（若松営）"
龍光の滝別院,北九州市,脇ノ浦・外小竹〜若松病院線
平石,北九州市,"二島〜岩屋線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
第二北湊町,北九州市,渡場〜安瀬線
外小竹公民館入口,北九州市,脇ノ浦・外小竹〜若松病院線
常福寺下,北九州市,脇ノ浦・外小竹〜若松病院線
市立門司病院前,西鉄バス北九州（株）,"70・72系統, 70・77系統＿2, 70系統, 72・77系統, 74系統＿2, 75系統, 95系統"
小石小学校前,北九州市,宮前町〜若松病院線
迫田町東公園下,北九州市,宮前町〜若松病院線
上原町,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 頃末〜若松高校線（若松営）"
夏井ヶ浜,北九州市,夏井ヶ浜・はまゆう〜遠賀川駅線
原ノ空池入口,北九州市,脇ノ浦・外小竹〜若松病院線
淡島神社前,西鉄バス北九州（株）,"60系統, 63系統, 83系統"
蜑住団地,北九州市,"岩屋〜大鳥居線, 小学・中学通学便"
若松高校前,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 頃末〜若松高校線（若松営）"
第一北湊町,北九州市,渡場〜安瀬線
喜多久,北九州第一交通（株）,おでかけ交通　門司区恒見・喜多久地区
笹尾団地下,西鉄バス北九州（株）,"60系統, 63系統, 83系統"
迫田町西公園,北九州市,宮前町〜若松病院線
迫田,北九州市,"小石〜小倉線, 脇田・小石〜戸畑線, 小石〜渡場・若松病院線"
大川橋,西鉄バス北九州（株）,"60系統, 63系統"
