停留所名,事業者名,バス系統
南鴨［三叉路］,木島平村,木島平村シャトル便
塩坂入口,小谷村,北小谷線
野坂田,長電バス（株）,野沢線
坂上,長電バス（株）,小境線
タングラム斑尾,長電バス（株）,"急行　飯山駅-斑尾高原-タングラム線　夏季, 急行　飯山駅-斑尾高原-タングラム線　冬季"
タングラム斑尾,（株）東急リゾートサービス,黒姫駅-タングラム斑尾線
赤川,信濃町,熊坂・野尻線
奈良沢,飯山市,市街地循環線
福寿町,長電バス（株）,"中野木島線, 野沢線"
プラザ前,飯山市,斑尾線
プラザ前,長電バス（株）,"急行　飯山駅-斑尾高原-タングラム線　夏季, 急行　飯山駅-斑尾高原-タングラム線　冬季"
本町,飯山市,"市街地循環線, 斑尾線"
本町,長電バス（株）,"中野木島線, 野沢線, 温井線, 小境線"
上新田,長電バス（株）,"中野木島線, 野沢線"
上倉［正受庵西］,飯山市,市街地循環線
道の駅FARMUS木島平,木島平村,木島平村シャトル便
西敬寺,飯山市,斑尾線
斑尾高原ホテル,飯山市,斑尾線
斑尾高原ホテル,長電バス（株）,"急行　飯山駅-斑尾高原-タングラム線　夏季, 急行　飯山駅-斑尾高原-タングラム線　冬季"
木島,長電バス（株）,"中野木島線, 野沢線"
滝屋,信濃町,古海・菅川線
城六平入口,飯山市,斑尾線
南本町,飯山市,市街地循環線
南本町,長電バス（株）,"中野木島線, 野沢線, 温井線, 小境線"
宮前,信濃町,古海・菅川線
グリーンセンター,木島平村,木島平村シャトル便
寺前,信濃町,古海・菅川線
旧農協前,信濃町,古海・菅川線
十三ヶ丘,飯山市,斑尾線
西上町,長電バス（株）,"中野木島線, 野沢線, 温井線, 小境線"
飯山郵便局,飯山市,市街地循環線
牛ヶ首,飯山市,斑尾線
上倉,飯山市,斑尾線
飯山駅北,飯山市,市街地循環線
市之割［大川親水公園西］,木島平村,木島平村シャトル便
古海,信濃町,古海・菅川線
西小路［小山商店前］,木島平村,木島平村シャトル便
毛見,信濃町,古海・菅川線
飯山駅,飯山市,"市街地循環線, 斑尾線"
飯山駅,長電バス（株）,"中野木島線, 合庁線, 野沢線, 温井線, 小境線, 急行　飯山駅-斑尾高原-タングラム線　夏季, 急行　飯山駅-斑尾高原-タングラム線　冬季, 急行　戸狩温泉スキー場線"
飯山駅,野沢温泉村,野沢温泉ライナー
飯山駅,木島平村,木島平村シャトル便
松倉,飯山市,市街地循環線
高沢,信濃町,高沢・六月線
日赤,長電バス（株）,"中野木島線, 合庁線, 野沢線, 温井線, 小境線"
飯山日赤,飯山市,"市街地循環線, 斑尾線"
下寺,小谷村,北小谷線
ハローワーク,飯山市,市街地循環線
来馬口,小谷村,北小谷線
中島［水穂神社前］,木島平村,木島平村シャトル便
北小谷駅,小谷村,北小谷線
田中下,小谷村,小谷線
安田,長電バス（株）,中野木島線
オークランド前,信濃町,高沢・六月線
静間北,飯山市,市街地循環線
静間北,長電バス（株）,合庁線
金山,飯山市,市街地循環線
土橋（野尻）,信濃町,熊坂・野尻線
大町［夢ひろば前］,木島平村,木島平村シャトル便
真木下,小谷村,小谷線
北畑,長電バス（株）,合庁線
野尻新町,信濃町,熊坂・野尻線
高地坂下,小谷村,小谷線
駒爪,信濃町,高沢・六月線
菅川,信濃町,古海・菅川線
野尻湖入口,信濃町,熊坂・野尻線
野尻湖入口,長電バス（株）,観光路線バス
中町,長電バス（株）,合庁線
中町東,飯山市,市街地循環線
高地,小谷村,小谷線
柏木立,信濃町,"高沢・六月線, 国道線, 黒姫高原・瑞穂線"
柏木立,長電バス（株）,観光路線バス
野尻仲町,信濃町,熊坂・野尻線
野尻仲町,長電バス（株）,観光路線バス
高原ホテル前,長電バス（株）,観光路線バス
大久保東,飯山市,市街地循環線
野尻湖,信濃町,熊坂・野尻線
野尻湖,長電バス（株）,観光路線バス
野尻湖,（株）東急リゾートサービス,黒姫駅-タングラム斑尾線
木島平村観光交流センター,木島平村,木島平村シャトル便
そば処おがわ前,信濃町,"高沢・六月線, 国道線, 黒姫高原・瑞穂線"
戸石,小谷村,小谷線
山桑,信濃町,"高沢・六月線, 国道線, 黒姫高原・瑞穂線"
山桑,長電バス（株）,観光路線バス
大久保東,長電バス（株）,合庁線
松本橋,小谷村,小谷線
野尻上町,信濃町,熊坂・野尻線
野尻上町,長電バス（株）,観光路線バス
稲場,小谷村,小谷線
総合グラウンド,木島平村,木島平村シャトル便
岩井区民会館,中野市,倭・科野地区（たかやしろライン）
中土局前,小谷村,小谷線
ホテル若月前,信濃町,"国道線, 黒姫高原・瑞穂線"
ホテル若月前,長電バス（株）,観光路線バス
グリーンタウン,信濃町,熊坂・野尻線
グリーンタウン,長電バス（株）,観光路線バス
高原口,信濃町,"国道線, 黒姫高原・瑞穂線"
高原口,長電バス（株）,観光路線バス
市場,小谷村,小谷線
秋津農協,長電バス（株）,合庁線
組合前,小谷村,小谷線
六月,信濃町,"高沢・六月線, 国道線"
六月,長電バス（株）,観光路線バス
黒姫高原,信濃町,国道線
黒姫高原,長電バス（株）,観光路線バス
岩井東,中野市,倭・科野地区（たかやしろライン）
黒姫保養地,信濃町,黒姫高原・瑞穂線
瑞穂,信濃町,黒姫高原・瑞穂線
長崎,小谷村,小谷線
貫ノ木,信濃町,熊坂・野尻線
瑞穂,小谷村,小谷線
岩井入口,長電バス（株）,中野木島線
黒姫童話館前,長電バス（株）,観光路線バス
貫ノ木,長電バス（株）,観光路線バス
木島平スキー場スキーセンター,木島平村,木島平村シャトル便
瑞穂公会堂前,信濃町,黒姫高原・瑞穂線
大平,信濃町,熊坂・野尻線
大平,長電バス（株）,観光路線バス
田上公会堂,中野市,倭・科野地区（たかやしろライン）
道の駅しなの,信濃町,国道線
道の駅しなの,長電バス（株）,観光路線バス
裏落合,長電ハイヤー,楽ちんバス西・北部ルート
白岩,小谷村,小谷線
山根,長電バス（株）,合庁線
田上,長電バス（株）,中野木島線
消防署前,信濃町,"高沢・六月線, 国道線"
消防署前,長電バス（株）,観光路線バス
赤渋,信濃町,黒姫高原・瑞穂線
上ノ原,長電バス（株）,観光路線バス
表落合,長電ハイヤー,楽ちんバス西・北部ルート
上の原,信濃町,"熊坂・野尻線, 高沢・六月線, 国道線"
土橋（荒瀬原）,信濃町,荒瀬原線
土橋下,信濃町,荒瀬原線
早稲吉,信濃町,黒姫高原・瑞穂線
落合宮前,長電ハイヤー,楽ちんバス西・北部ルート
柏原上町,信濃町,"熊坂・野尻線, 高沢・六月線, 国道線"
柏原上町,長電バス（株）,観光路線バス
親川,長電バス（株）,永田・親川線
上荒瀬原,信濃町,荒瀬原線
親川中,長電バス（株）,永田・親川線
斑尾登山道入口,信濃町,荒瀬原線
大久保入口,信濃町,"熊坂・野尻線, 高沢・六月線, 国道線"
大久保入口,長電バス（株）,観光路線バス
下荒瀬原,信濃町,荒瀬原線
信濃管工前,信濃町,黒姫高原・瑞穂線
蓮駅入口,長電バス（株）,合庁線
スルスギ,信濃町,荒瀬原線
親川下,長電バス（株）,永田・親川線
奉納,小谷村,土谷線
黒姫駅,信濃町,"熊坂・野尻線, 荒瀬原線, 高沢・六月線, 国道線, 石橋・板橋線, 長水・仁之倉線, 北信・高山線"
黒姫駅,長電バス（株）,観光路線バス
黒姫駅,（株）東急リゾートサービス,黒姫駅-タングラム斑尾線
上手村,小谷村,土谷線
熊倉改善センター前,信濃町,黒姫高原・瑞穂線
荒屋,信濃町,荒瀬原線
一茶堂,信濃町,"熊坂・野尻線, 荒瀬原線, 高沢・六月線, 国道線, 黒姫高原・瑞穂線, 石橋・板橋線, 長水・仁之倉線, 北信・高山線"
一茶堂,長電バス（株）,観光路線バス
曽田,小谷村,土谷線
水穴,信濃町,荒瀬原線
信越病院前,信濃町,"熊坂・野尻線, 荒瀬原線, 高沢・六月線, 国道線, 黒姫高原・瑞穂線, 石橋・板橋線, 長水・仁之倉線, 北信・高山線"
信濃町局前,信濃町,"熊坂・野尻線, 高沢・六月線, 国道線"
信濃町局前,長電バス（株）,観光路線バス
黒姫駅西口,信濃町,黒姫高原・瑞穂線
長水,信濃町,長水・仁之倉線
腰,信濃町,荒瀬原線
犬川,小谷村,土谷線
信濃町役場前,信濃町,"熊坂・野尻線, 荒瀬原線, 高沢・六月線, 国道線, 黒姫高原・瑞穂線, 石橋・板橋線, 長水・仁之倉線, 北信・高山線"
美沢,長電バス（株）,永田・親川線
古牧橋,長電バス（株）,合庁線
八十二銀行前,信濃町,"熊坂・野尻線, 荒瀬原線, 高沢・六月線, 国道線, 黒姫高原・瑞穂線, 石橋・板橋線, 長水・仁之倉線, 北信・高山線"
中土駅前,小谷村,"小谷線, 北小谷線"
仁之倉東,信濃町,黒姫高原・瑞穂線
中通,小谷村,土谷線
七ツ栗,信濃町,荒瀬原線
太田,小谷村,土谷線
三俣,中野市,豊田地域（ふるさとライン）
下須賀川,長電ハイヤー,楽ちんバス西・北部ルート
柳沢北,長電バス（株）,中野木島線
堀越,長電バス（株）,堀越線
古間上町,信濃町,"荒瀬原線, 国道線"
仁之倉中央,信濃町,長水・仁之倉線
柳沢生活改善研修センター,中野市,倭・科野地区（たかやしろライン）
高井富士スキー場入口,長電ハイヤー,楽ちんバス西・北部ルート
道の駅,中野市,豊田地域（ふるさとライン）
柳沢中,中野市,倭・科野地区（たかやしろライン）
古牧,長電バス（株）,合庁線
古間大門,信濃町,"荒瀬原線, 国道線"
土橋中,長電ハイヤー,楽ちんバス西・北部ルート
切通,信濃町,荒瀬原線
お寺前,信濃町,長水・仁之倉線
石原,小谷村,土谷線
