停留所名,事業者名,バス系統
下小曾野,大仙市,コミュニティバス長信田線
下開,羽後交通（株）,大曲・角館線
新田会館前,羽後交通（株）,淀川線
上鏡台,羽後交通（株）,淀川線
皆別当（会館前）,大仙市,西仙北地域市民バス猿井沢・皆別当線
新波中央,秋田市,"南部線雄和Aコース, 南部線雄和Bコース"
岩城中学校,由利本荘市,市コミバス　7岩城線
上野診療所前,羽後交通（株）,淀川線
上小曾野,大仙市,コミュニティバス長信田線
国見公園前,大仙市,コミュニティバス長信田線
国見公園前,羽後交通（株）,角館・六郷線
岩城中学校入口,羽後交通（株）,（急行）本荘・秋田線
新波,秋田市,"南部線雄和Aコース, 南部線雄和Bコース"
下川原,羽後交通（株）,大曲・角館線
旧小種小学校前,羽後交通（株）,淀川線
白坂（会館前）,大仙市,西仙北地域市民バス上戸川・白坂線
船戸,大仙市,コミュニティバス杉山田線
旧大正寺郵便局前,秋田市,"南部線雄和Aコース, 南部線雄和Bコース"
出荷所前,羽後交通（株）,淀川線
滝俣宮ノ下,由利本荘市,市コミバス　7岩城線
旧大正寺小学校前,秋田市,南部線雄和Bコース
北野,大仙市,コミュニティバス長信田線
陣笠,秋田市,南部線雄和Aコース
桜,大仙市,コミュニティバス長信田線
桜,羽後交通（株）,角館・六郷線
船戸会館前,大仙市,コミュニティバス杉山田線
幕林,羽後交通（株）,大曲・角館線
福部羅,羽後交通（株）,淀川線
福部羅,大仙市,コミュニティバス杉山田線
中新田,羽後交通（株）,淀川線
寺村（佐藤建設㈲前）,大仙市,西仙北地域市民バス上戸川・白坂線
砂村入口,秋田市,南部線雄和Bコース
杉山田,大仙市,コミュニティバス杉山田線
坂の下,大仙市,コミュニティバス杉山田線
国見,大仙市,コミュニティバス長信田線
国見,羽後交通（株）,角館・六郷線
宇留井谷地消防詰所前,大仙市,コミュニティバス杉山田線
野中,羽後交通（株）,大曲・角館線
宿上丁,大仙市,コミュニティバス杉山田線
長信田,大仙市,コミュニティバス長信田線
宿下丁,大仙市,コミュニティバス杉山田線
助ノ沢,秋田市,南部線雄和Aコース
クネソエ,秋田市,南部線雄和Bコース
鑓見内,羽後交通（株）,大曲・角館線
宇留井谷地東口地蔵堂前,大仙市,コミュニティバス杉山田線
田屋（鎌田清美宅前）,大仙市,西仙北地域市民バス田屋・九升田線
下大橋,秋田市,南部線雄和Aコース
百瀬,羽後交通（株）,大曲・角館線
宇留井谷地,大仙市,コミュニティバス杉山田線
長信田車庫前,大仙市,コミュニティバス長信田線
泉田,由利本荘市,市コミバス　7岩城線
ふるさと温泉前,秋田市,南部線雄和Aコース
仲村,大仙市,コミュニティバス長信田線
仲村,羽後交通（株）,角館・六郷線
椒沢（佐藤弥一郎宅車庫前）,大仙市,西仙北地域市民バス田屋・九升田線
碇田,秋田市,南部線雄和Bコース
大場沢（会館前）,大仙市,西仙北地域市民バス上戸川・白坂線
下戸川（会館前）,大仙市,西仙北地域市民バス猿井沢・皆別当線
惣行会館前,大仙市,コミュニティバス長信田線
東又入口,秋田市,南部線雄和Aコース
太田支所入口,大仙市,コミュニティバス長信田線
太田支所入口,羽後交通（株）,角館・六郷線
水木田,羽後交通（株）,大曲・角館線
西の又,秋田市,南部線雄和Aコース
高花,大仙市,コミュニティバス杉山田線
中島,羽後交通（株）,大曲・角館線
山辺沢（伊藤潤二郎宅前）,大仙市,西仙北地域市民バス猿井沢・皆別当線
福俣,由利本荘市,市コミバス　7岩城線
太田南小学校前,大仙市,コミュニティバス長信田線
太田南小学校前,羽後交通（株）,角館・六郷線
正手沢（集会所前）,大仙市,西仙北地域市民バス田屋・九升田線
戸屋沢（伊藤酒店前）,大仙市,西仙北地域市民バス上戸川・白坂線
萱ヶ沢入口,秋田市,南部線雄和Bコース
ケアハウス高城,由利本荘市,市コミバス　7岩城線
嶋,大仙市,コミュニティバス杉山田線
上前村,羽後交通（株）,大曲・角館線
奥羽山荘,大仙市,コミュニティバス長信田線
