停留所名,事業者名,バス系統
池間,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間"
兼久,徳之島総合陸運（株）,犬田布〜西阿木名〜平土野
下久志,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間"
大津川,徳之島総合陸運（株）,犬田布〜西阿木名〜平土野
井之川中前,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間"
瀬滝,徳之島総合陸運（株）,犬田布〜西阿木名〜平土野
永田商店前,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間"
神之嶺,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間"
秋利神入口,徳之島総合陸運（株）,犬田布〜西阿木名〜平土野
諸田,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間"
戸倉,徳之島総合陸運（株）,犬田布〜西阿木名〜平土野
徳和瀬,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間"
西阿木名,徳之島総合陸運（株）,犬田布〜西阿木名〜平土野
亀徳,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間"
大船住宅,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間, 亀津〜伊仙〜犬田布"
亀徳新港,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間, 亀津〜伊仙〜犬田布"
徳高前,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間, 亀津〜伊仙〜犬田布"
河地,徳之島総合陸運（株）,犬田布〜西阿木名〜平土野
バスセンター,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間, 亀津〜伊仙〜犬田布"
亀津本社,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間, 亀津〜伊仙〜犬田布"
糸木名,徳之島総合陸運（株）,犬田布〜西阿木名〜平土野
児童公園,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間, 亀津〜伊仙〜犬田布"
徳之島病院,徳之島総合陸運（株）,"大船住宅〜花徳・平土野〜空港, 大船住宅〜花徳・平土野〜与名間, 亀津〜伊仙〜犬田布"
犬田布,徳之島総合陸運（株）,"犬田布〜西阿木名〜平土野, 亀津〜伊仙〜犬田布"
