停留所名,事業者名,バス系統
機業センター前,京丹後市,弥栄延利線：溝谷〜須川〜溝谷
機業センター前,丹後海陸交通（株）,弥栄網野砂丘線
弥栄病院前,京丹後市,"弥栄延利線：溝谷〜新宮〜溝谷, 弥栄延利線：溝谷〜須川〜溝谷"
弥栄病院前,丹後海陸交通（株）,"47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線, 弥栄網野砂丘線"
公民館前,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
外湯花ゆうみ,丹後海陸交通（株）,弥栄網野砂丘線
溝谷,京丹後市,"弥栄延利線：溝谷〜新宮〜溝谷, 弥栄延利線：溝谷〜須川〜溝谷"
溝谷,丹後海陸交通（株）,"47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線"
岩ヶ鼻,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
加茂川,丹後海陸交通（株）,弥栄網野砂丘線
外村,京丹後市,弥栄延利線：溝谷〜新宮〜溝谷
柴古,丹後海陸交通（株）,弥栄網野砂丘線
犀川橋,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
木津上野,丹後海陸交通（株）,弥栄網野砂丘線
旭,京丹後市,湊線
中立上,丹後海陸交通（株）,弥栄網野砂丘線
堤,丹後海陸交通（株）,"47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線"
郷,丹後海陸交通（株）,"44・46　海岸線, 51・55　間人循環線, 52・56　間人循環線"
箱石,丹後海陸交通（株）,弥栄網野砂丘線
中立,丹後海陸交通（株）,弥栄網野砂丘線
八幡神社下,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
夕日ヶ浦木津温泉駅,丹後海陸交通（株）,弥栄網野砂丘線
長江,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
等楽寺公民館前,京丹後市,弥栄延利線：溝谷〜新宮〜溝谷
等楽寺,京丹後市,弥栄延利線：溝谷〜新宮〜溝谷
蒲井,京丹後市,湊線
芋野,丹後海陸交通（株）,"47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線"
生の内,丹後海陸交通（株）,"44・46　海岸線, 51・55　間人循環線, 52・56　間人循環線"
石丸,丹後海陸交通（株）,"44・46　海岸線, 51・55　間人循環線, 52・56　間人循環線"
吉沢中野,丹後海陸交通（株）,"47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線"
湊小橋,京丹後市,湊線
小天橋,京丹後市,湊線
松原,京丹後市,湊線
大向,京丹後市,湊線
吉沢,丹後海陸交通（株）,"47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線"
久美浜温泉湯元館,丹後海陸交通（株）,弥栄網野砂丘線
矢田橋,丹後海陸交通（株）,"47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線"
葛野,京丹後市,湊線
赤坂,丹後海陸交通（株）,"44・46　海岸線, 51・55　間人循環線, 52・56　間人循環線"
葛野橋,京丹後市,湊線
平田,京丹後市,田村線
赤坂工業団地前,丹後海陸交通（株）,"44・46　海岸線, 51・55　間人循環線, 52・56　間人循環線"
鹿野,京丹後市,田村線
丹波口,丹後海陸交通（株）,"47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線"
三分,京丹後市,田村線
丹波,丹後海陸交通（株）,"47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線"
吉原,丹後海陸交通（株）,"44・46　海岸線, 51・55　間人循環線, 52・56　間人循環線"
小天橋駅前,京丹後市,"田村線, 湊線"
丹波上,丹後海陸交通（株）,"47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線"
河内,京丹後市,二区環状線
峰山案内所,丹後海陸交通（株）,"25　峰山線, 44・46　海岸線, 47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線, 71　久美浜線"
峰山郵便局前,丹後海陸交通（株）,"44・46　海岸線, 51・55　間人循環線, 52・56　間人循環線"
神崎,京丹後市,湊線
杉谷下,丹後海陸交通（株）,"25　峰山線, 44・46　海岸線, 47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線, 71　久美浜線"
浦明,京丹後市,湊線
波見,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
杉谷上,丹後海陸交通（株）,"25　峰山線, 44・46　海岸線, 47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線, 71　久美浜線"
峰山駅,丹後海陸交通（株）,"25　峰山線, 27　峰山四辻線, 28　峰山延利線, 44・46　海岸線, 47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線, 71　久美浜線"
丹後中央病院前,丹後海陸交通（株）,"25　峰山線, 27　峰山四辻線, 28　峰山延利線, 44・46　海岸線, 47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線, 71　久美浜線"
岡,京丹後市,田村線
神崎口,京丹後市,湊線
峰山,丹後海陸交通（株）,"25　峰山線, 27　峰山四辻線, 28　峰山延利線, 44・46　海岸線, 47　丹後峰山線, 51・55　間人循環線, 52・56　間人循環線, 71　久美浜線"
