停留所名,事業者名,バス系統
水道部前,酒田市,"市内循環A線, 市内循環B線, 市内循環C線, 市内循環D線"
勤労者福祉センター前,酒田市,"市内循環A線, 市内循環B線, 市内循環C線, 市内循環D線"
山居町,酒田市,"市内循環A線, 市内循環B線"
山居町西,酒田市,古湊アイアイひらた線
山居倉庫前,庄内交通（株）,"鶴岡〜酒田, 酒田〜庄内空港, イオンモール三川〜日本海総合病院〜酒田駅前"
山居倉庫前,酒田市,酒田駅大学線
ホテルリッチ＆ガーデン酒田前,庄内交通（株）,酒田〜庄内空港
宮野浦,酒田市,酒田駅大学線
大町,酒田市,"市内循環A線, 市内循環B線, 市内循環C線, 市内循環D線"
市営体育館前,酒田市,酒田駅大学線
港南公園前,酒田市,古湊アイアイひらた線
若宮町1丁目,酒田市,酒田駅大学線
亀ケ崎郵便局前,酒田市,"市内循環A線, 市内循環B線"
酒田リハビリ病院口,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
酒田リハビリ病院口,酒田市,"市内循環A線, 市内循環B線"
東大町3丁目,酒田市,"市内循環C線, 市内循環D線"
酒田リハビリ病院前,酒田市,"市内循環A線, 市内循環B線, 古湊アイアイひらた線"
松原コミセン前,酒田市,"市内循環A線, 市内循環B線, 市内循環C線, 市内循環D線"
みずほ1丁目,酒田市,"市内循環A線, 市内循環B線"
宮野浦口,酒田市,酒田駅大学線
高見台,酒田市,酒田駅大学線
若竹町,酒田市,古湊アイアイひらた線
みずほ2丁目,酒田市,"市内循環A線, 市内循環B線, 古湊アイアイひらた線"
緑ケ丘1丁目,酒田市,酒田駅大学線
亀ケ崎4丁目,酒田市,古湊アイアイひらた線
宮野浦郵便局前,酒田市,酒田駅大学線
酒田第二幼稚園前,酒田市,酒田駅大学線
亀ケ崎3丁目,酒田市,"市内循環A線, 市内循環B線, 市内循環C線, 市内循環D線, 古湊アイアイひらた線"
こがね団地前,酒田市,"市内循環C線, 市内循環D線"
こがね町交番前,酒田市,"市内循環A線, 市内循環B線, 古湊アイアイひらた線"
うど川原荘銀前,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
亀ケ崎5丁目,酒田市,古湊アイアイひらた線
アイアイひらた,酒田市,古湊アイアイひらた線
茨野新田,酒田市,古湊アイアイひらた線
ベルナール前,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
亀ケ崎6丁目,酒田市,"市内循環A線, 市内循環B線, 市内循環C線, 市内循環D線"
県営川南団地前,酒田市,酒田駅大学線
学園前,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
若宮町2丁目,酒田市,酒田駅大学線
小牧,酒田市,古湊アイアイひらた線
両羽町,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
両羽町,酒田市,"市内循環A線, 市内循環B線, 市内循環C線, 市内循環D線"
公益文科大学前,庄内交通（株）,酒田〜庄内空港
大学前,酒田市,酒田駅大学線
砂越駅前,酒田市,古湊アイアイひらた線
緑ケ丘二丁目公園前,酒田市,酒田駅大学線
出羽遊心館・美術館,酒田市,酒田駅大学線
イオン酒田南店,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
大町溝前,酒田市,古湊アイアイひらた線
土門拳記念館,酒田市,酒田駅大学線
新田町,酒田市,古湊アイアイひらた線
あきほ橋,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
あきほ橋,酒田市,"市内循環A線, 市内循環B線, 酒田駅大学線, 市内循環C線, 市内循環D線"
日本海総合病院,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
日本海総合病院,酒田市,"市内循環A線, 市内循環B線, 酒田駅大学線, 市内循環C線, 市内循環D線, 古湊アイアイひらた線"
楢橋口,酒田市,古湊アイアイひらた線
東部中学校前,酒田市,古湊アイアイひらた線
南平田小学校,酒田市,古湊アイアイひらた線
飯森山公民館前,酒田市,酒田駅大学線
工業団地前,酒田市,酒田駅大学線
大宮町4丁目,酒田市,古湊アイアイひらた線
平田総合支所前,酒田市,古湊アイアイひらた線
羽場,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
金山,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
大宮公園前,酒田市,古湊アイアイひらた線
錦町3丁目北,酒田市,酒田駅大学線
十日町（金山町）,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
金山町役場前,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
遊摺部,酒田市,古湊アイアイひらた線
太平興業前,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
錦町3丁目南,酒田市,酒田駅大学線
七日町（金山町）,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
第四中学校前,酒田市,酒田駅大学線
柳町,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
錦町5丁目北,酒田市,酒田駅大学線
錦町4丁目北,酒田市,酒田駅大学線
錦町5丁目南,酒田市,酒田駅大学線
金山病院前,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
錦町4丁目南,酒田市,酒田駅大学線
榎木土場,庄内町,循環路線4コース
上山崎,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
奥井新田口,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
山崎（金山町）,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
平岡,庄内町,循環路線4コース
千河原,庄内町,循環路線4コース
榎木,庄内町,循環路線4コース
わら坊口,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
槇島,庄内町,循環路線4コース
中村口,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
提興屋,庄内町,循環路線4コース
十五軒,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
跡,庄内町,循環路線4コース
真室川駅前,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
廿六木,庄内町,循環路線4コース
東町,鮭川村,鮭川村村営バス　日下〜真室川線
真室川役場前,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
真室川役場口,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
上台中,山交バス（株）,新庄〜金山線（上台中経由）
上台,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
東町2,鮭川村,鮭川村村営バス　日下〜真室川線
庄内総合高校,庄内町,幹線路線（立谷沢余目線）
菅原医院,庄内町,"循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
町民体育館,鮭川村,鮭川村村営バス　日下〜真室川線
三百地,庄内町,循環路線4コース
西野,庄内町,循環路線2コース
大芦沢,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
松蔵商店前,庄内町,"循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
町立病院前,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
下朝丸,庄内町,循環路線2コース
肉のもり前,庄内町,"循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
庄内余目病院,庄内町,"幹線路線（立谷沢余目線）, 循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
末広口,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
新町,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
庄内町役場,庄内町,"幹線路線（立谷沢余目線）, 循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
斎藤整形,庄内町,"循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
うおぎん前,庄内町,中心市街地循環線
土内,新庄市,市営バス　土内線
町農協,庄内町,"幹線路線（立谷沢余目線）, 循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
田の沢,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
田の沢公民館前,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
和光町,庄内町,中心市街地循環線
きらやか銀行,庄内町,"幹線路線（立谷沢余目線）, 循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
久田,庄内町,循環路線2コース
深川,庄内町,循環路線2コース
福原,庄内町,循環路線4コース
上芦沢,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
広野,庄内交通（株）,"鶴岡〜酒田, イオンモール三川〜日本海総合病院〜酒田駅前"
ヤマザワ,庄内町,中心市街地循環線
太田デンタル,庄内町,中心市街地循環線
マックスバリュ,庄内町,中心市街地循環線
森田内科,庄内町,"循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
杉浦,庄内町,循環路線2コース
木の下入口,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
旧芦沢分校前,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
カザミドリ前,庄内町,"幹線路線（立谷沢余目線）, 循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
余目駅前,庄内町,"幹線路線（立谷沢余目線）, 中心市街地循環線"
下堀野,庄内町,循環路線4コース
南口,庄内町,循環路線2コース
黒岩,新庄市,市営バス　土内線
長畑,庄内町,循環路線2コース
新余目支所・町湯,庄内町,"幹線路線（立谷沢余目線）, 循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
下芦沢,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
兼古商店前,庄内町,"循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
小坂口,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
富樫接骨院,庄内町,"循環路線1コース, 循環路線2コース, 循環路線3コース, 循環路線4コース, 中心市街地循環線"
二枚橋,新庄市,市営バス　土内線
朴沢,新庄市,市営バス　土内線
上朝丸,庄内町,循環路線3コース
赤坂,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
梵天塚前,庄内町,循環路線2コース
宮曽根,庄内町,循環路線2コース
赤坂南,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
高田麦,庄内町,循環路線2コース
払田,庄内町,循環路線3コース
豊里駅前,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
常万,庄内町,"幹線路線（立谷沢余目線）, 循環路線1コース"
中堀野,庄内町,循環路線4コース
中石名坂,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
家根合,庄内町,循環路線2コース
茗荷瀬,庄内町,循環路線2コース
昭和入口,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
旧曲川保育所前,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
石名坂十字路,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
南石名坂,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
上堀野,庄内町,循環路線4コース
鮭川中前,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
仁田山,新庄市,市営バス　土内線
高土井入口,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
連枝土場,庄内町,循環路線1コース
小出新田,庄内町,循環路線1コース
中組,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
島田,庄内町,循環路線3コース
余目新田,庄内町,"幹線路線（立谷沢余目線）, 循環路線1コース"
川崎,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
双葉荘前,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
小出根子,庄内町,循環路線1コース
落合,庄内町,循環路線2コース
連枝,庄内町,循環路線1コース
福岡,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川"
高土井,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
吉岡,庄内町,循環路線3コース
横根山,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
赤渕新田,庄内町,循環路線1コース
仁田山橋,新庄市,市営バス　土内線
近江新田,庄内町,循環路線3コース
成田新田口,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川, イオンモール三川〜日本海総合病院〜酒田駅前"
さけまる住宅前,鮭川村,鮭川村村営バス　日下〜真室川線
旧曲川小前,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
本村,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
山の神,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川"
生三,庄内町,循環路線2コース
沢新田,庄内町,循環路線1コース
堤新田,庄内町,循環路線1コース
西小野方,庄内町,循環路線2コース
庭月,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
往還東,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
廻館,庄内町,"幹線路線（立谷沢余目線）, 循環路線1コース"
猪子,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川, イオンモール三川〜日本海総合病院〜酒田駅前"
羽根沢本村,鮭川村,鮭川村村営バス　羽根沢〜新庄線
西村,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
温泉入口,鮭川村,鮭川村村営バス　羽根沢〜新庄線
小杉,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
こまどり保育所,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
往環,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
観音寺,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
水上,新庄市,市営バス　土内線
イオンモール三川,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川, イオンモール三川〜日本海総合病院〜酒田駅前"
京塚,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
上野口,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
庄内空港,庄内交通（株）,"鶴岡〜庄内空港, 酒田〜庄内空港"
美河,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川"
田谷,庄内町,循環路線2コース
羽根沢温泉,鮭川村,鮭川村村営バス　羽根沢〜新庄線
萩野たばこ屋前,新庄市,市営バス　土内線
上野公民館前,鮭川村,鮭川村村営バス　大芦沢〜豊里駅線
イオンモール三川前,庄内交通（株）,鶴岡〜庄内空港
阿部医院,庄内町,"幹線路線（立谷沢余目線）, 循環路線1コース, 循環路線3コース"
旧萩野小学校前,新庄市,市営バス　土内線
上野,新庄市,市営バス　土内線
押切,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川"
西袋駅前,庄内町,循環路線3コース
大野,庄内町,循環路線2コース
月立,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
