停留所名,事業者名,バス系統
乙原駅前,美郷町,川本美郷線
地頭所南口,美郷町,町営バス　粕渕竹線（君谷経由）
新和江,石見交通（株）,"周布江津線, 波積線, 大田江津線"
整肢学園前,石見交通（株）,"有福線, 江津市内線"
上来島,飯南町,"飯南町生活路線バス　赤名・吉田線, 飯南町生活路線バス　谷・赤名・頓原線"
江津清和養護学校前,石見交通（株）,有福線
和南ヶ崎,飯南町,"飯南町生活路線バス　赤名・吉田線, 飯南町生活路線バス　谷・赤名・頓原線"
柿木原,石見交通（株）,川本線
柿木原口,石見交通（株）,川本線
中祖原,美郷町,町営バス　粕渕竹線（君谷経由）
渡津,石見交通（株）,"有福線, 江津市内線"
新渡津,石見交通（株）,"周布江津線, 波積線, 大田江津線"
中原芳煙生家前,美郷町,川本美郷線
中城子,飯南町,"飯南町生活路線バス　赤名・吉田線, 飯南町生活路線バス　谷・赤名・頓原線"
半部,石見交通（株）,川本線
ニタ合谷,美郷町,川本美郷線
大橋東詰,石見交通（株）,"周布江津線, 有福線, 江津川本線, 江津市内線, 波積線, 大田江津線"
君谷湊,美郷町,町営バス　粕渕竹線（君谷経由）
済生会病院,石見交通（株）,"周布江津線, 有福線, 江津川本線, 江津市内線, 波積線, 大田江津線"
大橋西詰,石見交通（株）,"周布江津線, 有福線, 江津川本線, 波積線, 大田江津線"
岩貝,石見交通（株）,江津川本線
堀の内,飯南町,"飯南町生活路線バス　赤名・吉田線, 飯南町生活路線バス　谷・赤名・頓原線"
江津駅前,石見交通（株）,"周布江津線, 有福線, 江津川本線, 江津市内線, 波積線, 大田江津線"
湊橋,美郷町,町営バス　粕渕竹線（君谷経由）
シビックゾーン,石見交通（株）,"周布江津線, 有福線, 江津川本線, 波積線, 大田江津線"
潮温泉,美郷町,川本美郷線
福田,飯南町,飯南町生活路線バス　谷・赤名・頓原線
竹駅,美郷町,"町営バス　粕渕竹線（君谷経由）, 川本美郷線"
江津市役所前,石見交通（株）,"周布江津線, 有福線, 江津川本線, 江津市内線, 波積線, 大田江津線"
太田,石見交通（株）,"江津川本線, 波積線"
下長田,石見交通（株）,江津川本線
中通会館,飯南町,飯南町生活路線バス　谷・赤名・頓原線
上野原口,石見交通（株）,江津川本線
下由利,美郷町,川本美郷線
荒神,飯南町,"飯南町生活路線バス　赤名・吉田線, 飯南町生活路線バス　谷・赤名・頓原線"
多田,石見交通（株）,川本線
曲利,美郷町,川本美郷線
JA赤来支店,飯南町,"飯南町生活路線バス　赤名・吉田線, 飯南町生活路線バス　谷・赤名・頓原線"
嘉久志,石見交通（株）,"周布江津線, 有福線"
幸々田,飯南町,飯南町生活路線バス　谷・赤名・頓原線
中長田,石見交通（株）,江津川本線
中央公園口,石見交通（株）,"周布江津線, 有福線, 江津川本線"
大役寺前,飯南町,"飯南町生活路線バス　赤名・吉田線, 飯南町生活路線バス　谷・赤名・頓原線"
下河戸口,石見交通（株）,江津川本線
中八神,石見交通（株）,江津川本線
下八神,石見交通（株）,江津川本線
上八神,石見交通（株）,江津川本線
森原,石見交通（株）,江津川本線
市の原,飯南町,飯南町生活路線バス　谷・赤名・頓原線
千束,飯南町,飯南町生活路線バス　谷・赤名・頓原線
西屋口,石見交通（株）,"周布江津線, 有福線, 江津川本線"
多田集会所前,石見交通（株）,川本線
上長田,石見交通（株）,江津川本線
塩谷,飯南町,飯南町生活路線バス　谷・赤名・頓原線
東和木,石見交通（株）,"周布江津線, 有福線, 江津川本線"
赤名下市,飯南町,飯南町生活路線バス　谷・赤名・頓原線
松川市,石見交通（株）,江津川本線
湯屋,飯南町,飯南町生活路線バス　谷・赤名・頓原線
向の浜,石見交通（株）,"周布江津線, 有福線, 江津川本線"
下市大橋,飯南町,飯南町生活路線バス　赤名・吉田線
和木,石見交通（株）,"周布江津線, 有福線, 江津川本線"
川平口,石見交通（株）,江津川本線
赤名中市,飯南町,飯南町生活路線バス　谷・赤名・頓原線
飯南町役場,飯南町,"飯南町生活路線バス　赤名・吉田線, 飯南町生活路線バス　谷・赤名・頓原線"
教永寺前,飯南町,飯南町生活路線バス　谷・赤名・頓原線
赤名駅,飯南町,"飯南町生活路線バス　赤名・吉田線, 飯南町生活路線バス　谷・赤名・頓原線"
赤名,飯南町,飯南町生活路線バス　谷・赤名・頓原線
赤名,備北交通（株）,赤名線
久座仁,石見交通（株）,川本線
上新町,石見交通（株）,川本線
川平,石見交通（株）,江津川本線
赤名上市,飯南町,飯南町生活路線バス　谷・赤名・頓原線
合同庁舎下,美郷町,川本美郷線
川本合庁前,石見交通（株）,川本線
川本東大橋,石見交通（株）,川本線
都賀行橋,美郷町,川本美郷線
遠見山,石見交通（株）,"周布江津線, 有福線, 江津川本線"
都賀行下,美郷町,川本美郷線
櫃原,石見交通（株）,江津川本線
中新町,石見交通（株）,川本線
赤名上町,備北交通（株）,赤名線
都野津一町内,石見交通（株）,"周布江津線, 有福線, 江津川本線"
井戸谷上,飯南町,飯南町生活路線バス　谷・赤名・頓原線
石見川本,石見交通（株）,"江津川本線, 川本線"
石見川本,美郷町,川本美郷線
都野津駅前,石見交通（株）,有福線
都野津,石見交通（株）,"周布江津線, 有福線, 江津川本線"
都野津駅口,石見交通（株）,"有福線, 江津川本線"
城山,飯南町,飯南町生活路線バス　谷・赤名・頓原線
おかだファミリークリニック,石見交通（株）,周布江津線
江津高校前,石見交通（株）,"有福線, 江津川本線"
中長良,石見交通（株）,江津川本線
谷,飯南町,飯南町生活路線バス　谷・赤名・頓原線
板屋橋,備北交通（株）,赤名線
赤羽根公園前,石見交通（株）,有福線
高梨,美郷町,川本美郷線
東青山,石見交通（株）,周布江津線
能美医院前,石見交通（株）,有福線
青山口,石見交通（株）,周布江津線
呑谷,備北交通（株）,赤名線
一貫田,飯南町,飯南町生活路線バス　谷・赤名・頓原線
新屋原,石見交通（株）,江津川本線
上長良,石見交通（株）,江津川本線
畑田上,飯南町,飯南町生活路線バス　谷・赤名・頓原線
二宮,石見交通（株）,有福線
川本中学校前,石見交通（株）,江津川本線
響谷,美郷町,川本美郷線
神村,石見交通（株）,有福線
敬川駅,石見交通（株）,周布江津線
保育所前,備北交通（株）,赤名線
大和大橋,美郷町,布施線
下三島,石見交通（株）,江津川本線
新敬川,石見交通（株）,周布江津線
羽代口,石見交通（株）,有福線
日浦,石見交通（株）,江津川本線
畑田下,飯南町,飯南町生活路線バス　谷・赤名・頓原線
敬川八幡宮前,石見交通（株）,周布江津線
栗屋谷,備北交通（株）,赤名線
大浦集会所,美郷町,布施線
佐名目,石見交通（株）,周布江津線
大口,石見交通（株）,江津川本線
陣屋,備北交通（株）,赤名線
大浦向,美郷町,"川本美郷線, 布施線"
敬川沖田クリニック,石見交通（株）,周布江津線
下笹目,美郷町,布施線
松ケ前,石見交通（株）,有福線
木谷,石見交通（株）,江津川本線
下の原,石見交通（株）,江津川本線
