停留所名,事業者名,バス系統
名手上,紀の川市,地域巡回バス　10名手上那賀支所コース
堂田辻,紀の川市,地域巡回バス　11川原西脇コース
清水ローソン前,橋本市,西部線
葛谷,紀の川市,地域巡回バス　10名手上那賀支所コース
東川原,紀の川市,地域巡回バス　11川原西脇コース
大野ローソン前,橋本市,西部線
紀和病院西,橋本市,西部線
南馬場,橋本市,西部線
高野口オークワ前,橋本市,西部線
ナフコ前,橋本市,西部線
広岡精肉店前,橋本市,"西部線, 東西幹線"
名古曽えびす,橋本市,東西幹線
南馬場緑地広場口,橋本市,西部線
東京屋/楽や前,橋本市,東西幹線
ハッスル前,橋本市,西部線
コメリ前,橋本市,西部線
紀陽団地前,橋本市,西部線
和医大紀北分院前,かつらぎ町,通院コース
川原橋,紀の川市,地域巡回バス　11川原西脇コース
ふうの丘前,紀の川市,地域巡回バス　10名手上那賀支所コース
平野北,紀の川市,地域巡回バス　10名手上那賀支所コース
アザレア前,橋本市,西部線
妙寺裁判所前,かつらぎ町,通院コース
向島,橋本市,西部線
林ヶ峰,紀の川市,地域巡回バス　10名手上那賀支所コース
JA直売所前,紀の川市,地域巡回バス　10名手上那賀支所コース
妙寺東,かつらぎ町,通院コース
庚申前,紀の川市,地域巡回バス　11川原西脇コース
若宮前,かつらぎ町,通院コース
妙寺,かつらぎ町,通院コース
丁の町,かつらぎ町,通院コース
平野南,紀の川市,地域巡回バス　10名手上那賀支所コース
大藪東,かつらぎ町,通院コース
役場前,かつらぎ町,通院コース
学文路駅前,橋本市,西部線
切畑,紀の川市,地域巡回バス　10名手上那賀支所コース
大谷,かつらぎ町,通院コース
川原郵便局前,紀の川市,地域巡回バス　11川原西脇コース
佐野,かつらぎ町,通院コース
県職員住宅前,かつらぎ町,通院コース
広域農道上丹生谷,紀の川市,地域巡回バス　11川原西脇コース
笠田駅前,かつらぎ町,"新城・花園コース, 天野コース, 通院コース"
中津川南,紀の川市,地域巡回バス　12赤尾藤井コース
佃,紀の川市,地域巡回バス　10名手上那賀支所コース
オークワ前,かつらぎ町,通院コース
川原保育所前,紀の川市,地域巡回バス　11川原西脇コース
福垣内,紀の川市,地域巡回バス　10名手上那賀支所コース
近畿大学,和歌山バス那賀（株）,"岩出樽井線　近畿大学経由, 紀伊粉河線　23, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126, 紀伊粉河線　直行（近畿大学行）"
笠田駅筋,かつらぎ町,"新城・花園コース, 天野コース"
藤井北,紀の川市,地域巡回バス　12赤尾藤井コース
JA川原事業所前,紀の川市,地域巡回バス　11川原西脇コース
枇杷谷,紀の川市,地域巡回バス　15三谷コース
登尾,紀の川市,地域巡回バス　14北勢田コース
猪岡,紀の川市,地域巡回バス　10名手上那賀支所コース
名手下,紀の川市,地域巡回バス　10名手上那賀支所コース
北勢田ハイテクパーク,紀の川市,地域巡回バス　14北勢田コース
神領北,紀の川市,地域巡回バス　14北勢田コース
重行,紀の川市,地域巡回バス　14北勢田コース
重行,和歌山バス那賀（株）,粉河熊取線
広域農道北長田,紀の川市,地域巡回バス　12赤尾藤井コース
ねごろ歴史の丘,岩出市,東巡回［船戸・根来］コース
ねごろ歴史の丘,和歌山バス那賀（株）,岩出樽井線　近畿大学経由
中ノ才児童館前,紀の川市,地域巡回バス　11川原西脇コース
江川農業会館前,紀の川市,地域巡回バス　10名手上那賀支所コース
馬宿,紀の川市,地域巡回バス　11川原西脇コース
緑花センター前,和歌山バス那賀（株）,岩出樽井線　近畿大学経由
藤井,紀の川市,地域巡回バス　12赤尾藤井コース
笠田団地,かつらぎ町,"新城・花園コース, 天野コース"
西野山北,紀の川市,地域巡回バス　10名手上那賀支所コース
根来寺,岩出市,東巡回［船戸・根来］コース
根来寺,和歌山バス那賀（株）,岩出樽井線　近畿大学経由
緑化センター・根来公園墓地前,岩出市,東巡回［船戸・根来］コース
根来寺大門前,岩出市,"中央巡回［南大池・中黒］コース, 東巡回［船戸・根来］コース"
紀泉台北,岩出市,西巡回［紀泉台・吉田］コース
紀泉台北,和歌山バス那賀（株）,"紀伊粉河線　24, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　急38, 紀伊粉河線　126"
紀泉台ロータリー,岩出市,西巡回［紀泉台・吉田］コース
紀泉台ロータリー,和歌山バス那賀（株）,"紀伊粉河線　24, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　急38, 紀伊粉河線　126"
うぐいす台,岩出市,西巡回［紀泉台・吉田］コース
北長田中,紀の川市,地域巡回バス　12赤尾藤井コース
岩出図書館,岩出市,"中央巡回［南大池・中黒］コース, 東巡回［船戸・根来］コース"
岩出図書館,和歌山バス那賀（株）,"岩出樽井線, 岩出りんくう線"
巡回北勢田,紀の川市,地域巡回バス　14北勢田コース
上野井団地前,紀の川市,地域巡回バス　11川原西脇コース
紀泉台東口,和歌山バス那賀（株）,"紀伊粉河線　24, 紀伊粉河線　26, 紀伊粉河線　急38, 紀伊粉河線　126"
