停留所名,事業者名,バス系統
松岡,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前, 村上-大須戸"
早川駅前,新潟交通観光バス（株）,村上-馬下　寒川-府屋線
早稲田,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前, 村上-大須戸"
早稲田三差路,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前, 村上-大須戸"
吉浦,新潟交通観光バス（株）,村上-馬下　寒川-府屋線
関口上通前,新潟交通観光バス（株）,村上-岩沢-高根線
板屋越,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
関口,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
板屋越三差路,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
関口診療所前,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
村上市ごみ処理場前,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
桧原上通,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
柏尾,新潟交通観光バス（株）,村上-馬下　寒川-府屋線
桧原中通,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
桧原,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
黒田,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
猿沢上町,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
猿沢,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
朝日みどり小学校前,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
猿沢学校前,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
上野,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
中原,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
間島,新潟交通観光バス（株）,村上-馬下　寒川-府屋線
森林研究所前,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
朝日支所前,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
野村,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
野潟,新潟交通観光バス（株）,村上-馬下　寒川-府屋線
鵜渡路,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
河端道,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
布部,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
上布部,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
新屋,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
大月,新潟交通観光バス（株）,村上-馬下　寒川-府屋線
岩沢,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
三面小学校前,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
中新保,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
宮ノ下,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
堀野入口,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
下新保,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
上中島,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
高田入口,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
石住,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
上十川,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
布部茸センター前,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
岩ケ崎,新潟交通観光バス（株）,村上-馬下　寒川-府屋線
新開,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
小川国道,新潟交通観光バス（株）,"村上-北中線, 村上-塩野町車庫前"
十川,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線"
千縄,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
茎太,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
小川,新潟交通観光バス（株）,村上-塩野町車庫前
大場沢東,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
小川小学校前,新潟交通観光バス（株）,"村上-大須戸, 村上-岩沢-高根線, 村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
大場沢,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
大場沢西,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
古渡路,新潟交通観光バス（株）,村上-大須戸
古渡路（国道）,新潟交通観光バス（株）,"村上-北中線, 村上-岩沢-高根線, 村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
岩崩,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
四日市,新潟交通観光バス（株）,"村上-塩野町車庫前, 村上-大須戸"
三面発電所,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
縄文の里朝日,新潟交通観光バス（株）,"村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
四日市（国道）,新潟交通観光バス（株）,"村上-北中線, 村上-岩沢-高根線, 村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
天神岡,新潟交通観光バス（株）,"村上-北中線, 村上-岩沢-高根線, 村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
瀬波中町,村上市,せなみ巡回バス
松波町,村上市,せなみ巡回バス
瀬波上町,村上市,せなみ巡回バス
山辺里,新潟交通観光バス（株）,"村上-塩野町車庫前, 村上-大須戸"
瀬波地域コミュニティセンター前,村上市,せなみ巡回バス
瀬波地域コミュニティセンター前,新潟交通観光バス（株）,村上-馬下　寒川-府屋線
片町三差路,村上市,まちなか循環バス大回り
