停留所名,事業者名,バス系統
関宿中央ターミナル,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町, 【KB52】春日部駅東口〜イ春〜関タ, 【KB53】春日部駅東口〜関タ, 【KB54】春日部駅東口〜イ春〜庄和総合支所〜関タ, 【KB55】春日部駅東口〜イ春〜関タ〜関は, 【KB56】春日部駅東口〜関タ〜関は, 【TD11】東武動物公園駅〜関タ, 北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）, 関宿城ルート"
次木,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）, 関宿城ルート"
武者土,朝日自動車（株）,関宿城ルート
次木南,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）, 関宿城ルート"
下総利根大橋入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
上羽貫,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）, 関宿城ルート"
白山神社入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
白山神社入口,朝日自動車（株）,関宿城ルート
関宿複合センター入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
関宿複合センター入口,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）, 関宿城ルート"
立山入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
立山入口,朝日自動車（株）,関宿城ルート
宝珠花上町,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町, 北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）, 関宿城ルート"
宝珠花上町,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
下羽貫北,朝日自動車（株）,関宿城ルート
木間ケ瀬前村,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
宝珠花中町,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町, 北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）, 関宿城ルート"
宝珠花中町,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
下羽貫中,朝日自動車（株）,関宿城ルート
羽貫,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）, 関宿城ルート"
日枝神社,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
木間ケ瀬中前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
下羽貫,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
いちいのホール,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
いちいのホール,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）, 関宿城ルート"
向ノ内,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
いちいのホール入口,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
鴻ノ巣,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
向ノ内鹿島神社入口,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
木間ケ瀬小前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
木間ケ瀬小前,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
平井入口,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
平井,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
東宝珠花,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
関宿滑空場入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
砂南,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
木間ケ瀬公民館入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
関宿総合公園,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
関宿高入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
上新宿,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
志部前堀,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
中新宿,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
岡田,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
新宿,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
下根,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
