停留所名,事業者名,バス系統
石崎駐在所前,北鉄能登バス（株）,和倉線
石崎小学校前,北鉄能登バス（株）,和倉線
長田口,志賀町,堀松・上熊野線
長田口,北鉄能登バス（株）,富来線
此の木,北鉄能登バス（株）,崎山循環線
石崎漁港前,北鉄能登バス（株）,和倉線
和倉温泉駅前,能登島交通（株）,曲線
和倉温泉駅前,北鉄能登バス（株）,"和倉線, 高浜線"
大津北ゴミステーション前,七尾市,田鶴浜地域バス
直海高位,志賀町,堀松・上熊野線
石崎口,能登島交通（株）,曲線
石崎口,北鉄能登バス（株）,"和倉線, 高浜線"
奥原,北鉄能登バス（株）,高浜線
直海大釜,志賀町,堀松・上熊野線
直海中村,志賀町,堀松・上熊野線
大津口,北鉄能登バス（株）,高浜線
直海,北鉄能登バス（株）,富来線
赤崎温泉,北鉄能登バス（株）,崎山循環線
大津集会所前,七尾市,田鶴浜地域バス
白浜,七尾市,田鶴浜地域バス
白浜,北鉄能登バス（株）,高浜線
白浜東,北鉄能登バス（株）,高浜線
直海別所,志賀町,堀松・上熊野線
祖浜,能登島交通（株）,曲線
祖浜,北鉄能登バス（株）,"和倉線, 高浜線"
矢田集会所,志賀町,土田西回り線
深見口,七尾市,田鶴浜地域バス
深見口,北鉄能登バス（株）,高浜線
栗山,志賀町,土田西回り線
大津,七尾市,田鶴浜地域バス
大津,北鉄能登バス（株）,高浜線
江泊,北鉄能登バス（株）,崎山循環線
田鶴浜住宅前,北鉄能登バス（株）,高浜線
赤崎,北鉄能登バス（株）,崎山循環線
舟尾,北鉄能登バス（株）,高浜線
大津西口,七尾市,田鶴浜地域バス
大津西口,北鉄能登バス（株）,高浜線
松の木,北鉄能登バス（株）,富来線
松木,志賀町,堀松・上熊野線
矢田中央,志賀町,土田西回り線
川尻,北鉄能登バス（株）,高浜線
田鶴浜駅,七尾市,田鶴浜地域バス
松百,能登島交通（株）,曲線
松百,北鉄能登バス（株）,"和倉線, 高浜線"
JA田鶴浜前,七尾市,田鶴浜地域バス
JA田鶴浜支店前,北鉄能登バス（株）,高浜線
三引口,北鉄能登バス（株）,高浜線
田鶴浜診療所前,七尾市,田鶴浜地域バス
不動の滝,志賀町,堀松・上熊野線
谷屋,志賀町,土田西回り線
国立七尾病院前,能登島交通（株）,曲線
国立七尾病院前,北鉄能登バス（株）,"和倉線, 高浜線"
印内,志賀町,土田西回り線
小室野,志賀町,堀松・上熊野線
滝の尻,北鉄能登バス（株）,崎山循環線
田原,志賀町,堀松・上熊野線
サンビーム日和ヶ丘前,七尾市,田鶴浜地域バス
サンビーム日和ヶ丘,北鉄能登バス（株）,三階線
徳田,志賀町,土田東回り線
徳田,北鉄能登バス（株）,高浜線
松百新町,能登島交通（株）,曲線
松百新町,北鉄能登バス（株）,"和倉線, 高浜線"
上野ヶ丘コミュニティセンター,七尾市,田鶴浜地域バス
赤浦町,七尾市,ぐるっとセブン
白鳥,北鉄能登バス（株）,崎山循環線
松百新町,七尾市,ぐるっとセブン
米町集会所,志賀町,堀松・上熊野線
三引,七尾市,田鶴浜地域バス
代田山手,志賀町,土田西回り線
米町,志賀町,堀松・上熊野線
米町,北鉄能登バス（株）,富来線
仏木西,志賀町,"土田西回り線, 堀松・上熊野線"
徳田北,志賀町,土田東回り線
旧土田小学校,志賀町,土田西回り線
矢田,志賀町,土田西回り線
矢田,北鉄能登バス（株）,高浜線
海門寺,北鉄能登バス（株）,崎山循環線
土田学校前,北鉄能登バス（株）,高浜線
津向町,北鉄能登バス（株）,"和倉線, 高浜線"
馬場橋口,七尾市,ぐるっとセブン
アスロン前,七尾市,田鶴浜地域バス
西湊合同庁舎前,北鉄能登バス（株）,和倉線
五里峠北,志賀町,堀松・上熊野線
フローリィ,志賀町,志加浦線
大灘口,志賀町,土田東回り線
仏木中央,志賀町,"土田西回り線, 堀松・上熊野線"
代田,志賀町,土田東回り線
代田,北鉄能登バス（株）,高浜線
太田八幡,北鉄能登バス（株）,"崎山循環線, 脇線"
高田,七尾市,田鶴浜地域バス
高田,北鉄能登バス（株）,三階線
土田郵便局,志賀町,土田東回り線
小島町三丁目,北鉄能登バス（株）,"和倉線, 高浜線"
