停留所名,事業者名,バス系統
中央商店街西,東員町,南北線
笹尾西二丁目,東員町,南北線
笹尾西二丁目,三重交通（株）,"28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
かおるヶ丘,桑名市,K-バス長島ルート（北回り）
北築地町,桑名市,K-バス北部ルート
長宮,三重交通（株）,21桑名阿下喜線
東員第二中学校,東員町,"南北線, 南北急行線"
笹尾東三丁目,東員町,"東部線, 東部急行線"
笹尾東三丁目南,三重交通（株）,"28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
深谷町北,桑名市,K-バス北部ルート
吉野町,桑名市,K-バス北部ルート
城山北,東員町,"南北線, 南北急行線"
笹尾西1丁目北,八風バス（株）,ネオポリス西高線
東二丁目北,東員町,"東部線, 東部急行線"
ネオポリス,東員町,"東部線, 東部急行線, 南北急行線"
笹尾西一丁目北,東員町,南北線
笹尾西一丁目北,三重交通（株）,"28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
深谷町中,桑名市,K-バス北部ルート
南築地町,桑名市,K-バス北部ルート
西桑名ネオポリス,三重交通（株）,"28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
長島駅前,桑名市,"K-バス長島ルート（南回り）, K-バス長島ルート（北回り）"
城山中,東員町,"南北線, 南北急行線"
近鉄長島駅前,三重交通（株）,長島なばなの里線
高砂緑地前,桑名市,K-バス北部ルート
笹尾西一丁目,三重交通（株）,"28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
笹尾西1丁目,八風バス（株）,ネオポリス西高線
東二丁目中央,東員町,"東部線, 東部急行線, 南北線"
農協前,桑名市,"K-バス長島ルート（南回り）, K-バス長島ルート（北回り）"
笹尾東二丁目,東員町,南北線
笹尾東二丁目,三重交通（株）,"28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
笹尾東2丁目,八風バス（株）,ネオポリス西高線
桜木町,桑名市,K-バス北部ルート
第2分団消防車庫前,桑名市,K-バス長島ルート（南回り）
東殿名,桑名市,K-バス長島ルート（南回り）
南高砂町,桑名市,K-バス北部ルート
笹尾西一丁目南,東員町,南北線
笹尾西一丁目南,三重交通（株）,"28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
笹尾西1丁目南,八風バス（株）,ネオポリス西高線
城山南,東員町,"南北線, 南北急行線"
城山二丁目,東員町,"東部線, 東部急行線"
城山二丁目,三重交通（株）,"28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
城山2丁目,八風バス（株）,ネオポリス西高線
東一丁目中央,東員町,"南北線, 南北急行線"
