停留所名,事業者名,バス系統
滝の前,北杜市,"北杜市民バス（北の杜バス）幹線1号車　東西線, 北杜市民バス（北の杜バス）幹線2号車　北線"
みずがき湖ビジターセンター,山梨峡北交通（株）,韮崎瑞牆線
旧JA小淵沢支店前,北杜市,北杜市民バス（北の杜バス）幹線1号車　東西線
塩川トンネル,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
塩川,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
塩川,北杜市,明野・須玉おでかけバス黒森江草線
菅沼,北杜市,北杜市民バス（北の杜バス）幹線2号車　北線
逸見神社南,北杜市,北杜市民バス（北の杜バス）幹線2号車　大泉〜長坂線
大井ヶ森,北杜市,北杜市民バス（北の杜バス）幹線2号車　北線
一本松,北杜市,北杜市民バス（北の杜バス）幹線2号車　北線
山口スクールバス停,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
桑原神社前,北杜市,明野・須玉おでかけバス津金百観音線
塩川下,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
塩川下,北杜市,明野・須玉おでかけバス黒森江草線
大滝公園入口,北杜市,北杜市民バス（北の杜バス）幹線2号車　北線
竹原,北杜市,北杜市民バス（北の杜バス）幹線2号車　大泉〜長坂線
旧JA篠尾支店,北杜市,北杜市民バス（北の杜バス）幹線1号車　東西線
下井出,北杜市,北杜市民バス（北の杜バス）幹線2号車　北線
比志三軒屋,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
日丁,北杜市,北杜市民バス（北の杜バス）幹線2号車　大泉〜長坂線
御所公民館前,北杜市,明野・須玉おでかけバス津金百観音線
